Potential (V),Current (A)
0.324494895,-2.21E-05
0.334002792,-2.17E-05
0.342283863,-2.10E-05
0.351178347,-2.03E-05
0.360379537,-1.96E-05
0.369580727,-1.86E-05
0.378475211,-1.71E-05
0.387369695,-1.55E-05
0.396570885,-1.34E-05
0.405465369,-1.10E-05
0.414359853,-7.84E-06
0.423561043,-3.89E-06
0.432455527,8.42E-07
0.441350011,6.45E-06
0.450551201,1.28E-05
0.459445685,2.00E-05
0.468033462,2.79E-05
0.477541359,3.62E-05
0.48582243,4.46E-05
0.495943739,5.29E-05
0.50514493,6.07E-05
0.513119294,6.75E-05
0.522320485,7.30E-05
0.530908262,7.68E-05
0.540109452,7.89E-05
0.549310642,7.91E-05
0.558205126,7.77E-05
0.56709961,7.52E-05
0.5763008,7.18E-05
0.585501991,6.80E-05
0.594089768,6.41E-05
0.602984252,6.04E-05
0.612185442,5.70E-05
0.621386632,5.37E-05
0.630587823,5.10E-05
0.638868894,4.84E-05
0.648683497,4.60E-05
0.656964568,4.40E-05
0.665859052,4.21E-05
0.675060242,4.05E-05
0.684261432,3.90E-05
0.693462622,3.75E-05
0.7020504,3.62E-05
0.71125159,3.52E-05
0.72045278,3.41E-05
0.729040558,3.31E-05
0.737628335,3.22E-05
0.747749645,3.14E-05
0.756337422,3.06E-05
0.7649252,2.97E-05
0.77412639,2.91E-05
0.78332758,2.85E-05
0.79252877,2.78E-05
0.798969603,2.50E-05
0.788848294,2.30E-05
0.77995381,2.18E-05
0.771366033,2.11E-05
0.762778255,2.03E-05
0.752963652,1.95E-05
0.744375875,1.90E-05
0.735481391,1.85E-05
0.726280201,1.78E-05
0.717385717,1.73E-05
0.708184527,1.68E-05
0.699596749,1.63E-05
0.690088853,1.59E-05
0.681501075,1.54E-05
0.672299885,1.50E-05
0.663712107,1.46E-05
0.654204211,1.41E-05
0.645003021,1.36E-05
0.636415243,1.30E-05
0.627520759,1.24E-05
0.618012863,1.16E-05
0.609118379,1.09E-05
0.600530601,9.91E-06
0.591636117,8.68E-06
0.582128221,7.08E-06
0.573233737,5.02E-06
0.564339253,2.53E-06
0.555444769,-7.06E-07
0.546550285,-4.54E-06
0.537042389,-9.11E-06
0.528147905,-1.45E-05
0.519560127,-2.07E-05
0.510665644,-2.75E-05
0.501157747,-3.50E-05
0.491956557,-4.27E-05
0.483368779,-5.05E-05
0.474781002,-5.78E-05
0.465886518,-6.48E-05
0.456071915,-7.08E-05
0.447484138,-7.57E-05
0.438282947,-7.93E-05
0.429081757,-8.16E-05
0.420800686,-8.26E-05
0.411292789,-8.24E-05
0.402705012,-8.12E-05
0.393810528,-7.93E-05
0.384609338,-7.72E-05
0.375408148,-7.47E-05
0.366513664,-7.21E-05
0.357005767,-6.95E-05
0.34841799,-6.70E-05
0.338910093,-6.47E-05
0.330629022,-6.26E-05
0.321734538,-6.06E-05
0.312840054,-5.87E-05
0.303638864,-5.71E-05
0.294437674,-5.54E-05
0.285236484,-5.41E-05
0.276648706,-5.26E-05
0.267447516,-5.15E-05
0.258553032,-5.03E-05
0.248738429,-4.92E-05
0.240764064,-4.83E-05
0.231562874,-4.74E-05
0.22266839,-4.65E-05
0.213160494,-4.56E-05
0.20426601,-4.47E-05
0.195678232,-4.40E-05
0.186783748,-4.33E-05
0.177889265,-4.27E-05
0.168688074,-4.21E-05
0.159486884,-4.16E-05
0.1505924,-4.10E-05
0.141697916,-4.05E-05
0.132496726,-3.99E-05
0.123602242,-3.95E-05
0.114707759,-3.90E-05
0.105506568,-3.85E-05
0.096612084,-3.80E-05
0.087410894,-3.77E-05
0.07851641,-3.73E-05
0.06931522,-3.70E-05
0.060727443,-3.65E-05
0.051526252,-3.62E-05
0.042631769,-3.60E-05
0.033430578,-3.56E-05
0.024842801,-3.52E-05
0.015641611,-3.51E-05
0.006133714,-3.48E-05
-0.002147357,-3.45E-05
-0.011348547,-3.44E-05
-0.020549737,-3.41E-05
-0.029750928,-3.40E-05
-0.038338705,-3.41E-05
-0.046926483,-3.40E-05
-0.056434379,-3.40E-05
-0.065635569,-3.42E-05
-0.074223347,-3.44E-05
-0.083424537,-3.46E-05
-0.092625727,-3.52E-05
-0.097839735,-3.51E-05
-0.089251958,-3.38E-05
-0.080050767,-3.28E-05
-0.07146299,-3.20E-05
-0.061955093,-3.12E-05
-0.052753903,-3.05E-05
-0.044166126,-2.97E-05
-0.034964935,-2.93E-05
-0.026070452,-2.88E-05
-0.016869261,-2.82E-05
-0.00858819,-2.77E-05
0.001226413,-2.73E-05
0.010427603,-2.70E-05
0.019322087,-2.66E-05
0.028523277,-2.63E-05
0.037111054,-2.60E-05
0.046312245,-2.57E-05
0.054900022,-2.54E-05
0.064101212,-2.51E-05
0.073302403,-2.49E-05
0.082196886,-2.47E-05
0.090784664,-2.44E-05
0.099985854,-2.42E-05
0.109187044,-2.40E-05
0.118081528,-2.37E-05
0.126362599,-2.36E-05
0.136177202,-2.33E-05
0.14476498,-2.32E-05
0.15396617,-2.29E-05
0.16316736,-2.28E-05
0.172061844,-2.25E-05
0.180956328,-2.22E-05
0.190464225,-2.20E-05
0.199052002,-2.18E-05
0.208253192,-2.18E-05
0.217147676,-2.15E-05
0.226348866,-2.13E-05
0.234936644,-2.10E-05
0.24444454,-2.09E-05
0.253645731,-2.06E-05
0.262233508,-2.04E-05
0.271127992,-2.03E-05
0.280022476,-1.99E-05
0.28891696,-1.97E-05
0.29811815,-1.94E-05
0.307012634,-1.92E-05
0.316213824,-1.89E-05
0.325108308,-1.85E-05
0.333696085,-1.79E-05
0.342590569,-1.74E-05
0.352405172,-1.68E-05
0.361299656,-1.59E-05
0.37019414,-1.51E-05
0.378781917,-1.39E-05
0.388289814,-1.24E-05
0.397184298,-1.04E-05
0.406078782,-7.87E-06
0.414973266,-4.70E-06
0.424174456,-8.21E-07
0.432455527,3.93E-06
0.441963423,9.54E-06
0.450857907,1.60E-05
0.459752391,2.32E-05
0.469260288,3.13E-05
0.477848065,3.97E-05
0.487049255,4.83E-05
0.495943739,5.66E-05
0.50514493,6.45E-05
0.514652826,7.13E-05
0.522933897,7.70E-05
0.532135087,8.09E-05
0.540722865,8.30E-05
0.549924055,8.31E-05
0.558818539,8.17E-05
0.568019729,7.91E-05
0.576914213,7.56E-05
0.586115403,7.18E-05
0.594703181,6.79E-05
0.603904371,6.41E-05
0.612798855,6.07E-05
0.622000045,5.74E-05
0.630894529,5.45E-05
0.640095719,5.20E-05
0.648683497,4.97E-05
0.658191393,4.75E-05
0.666779171,4.56E-05
0.675366948,4.40E-05
0.684568138,4.25E-05
0.694076035,4.10E-05
0.702970519,3.97E-05
0.711558296,3.85E-05
0.721066193,3.75E-05
0.730267383,3.65E-05
0.738855161,3.56E-05
0.748056351,3.47E-05
0.756950835,3.38E-05
0.766152025,3.31E-05
0.774739802,3.24E-05
0.784247699,3.18E-05
0.79252877,3.12E-05
0.797436072,2.80E-05
0.788848294,2.60E-05
0.780260517,2.48E-05
0.77075262,2.39E-05
0.76155143,2.31E-05
0.752656946,2.24E-05
0.744069168,2.18E-05
0.734561272,2.12E-05
0.725360082,2.07E-05
0.716158892,2.01E-05
0.70787782,1.97E-05
0.69867663,1.92E-05
0.68947544,1.86E-05
0.680887662,1.82E-05
0.671993179,1.78E-05
0.662485282,1.72E-05
0.653897504,1.67E-05
0.645003021,1.63E-05
0.63580183,1.56E-05
0.626907347,1.49E-05
0.618012863,1.41E-05
0.608811672,1.32E-05
0.599303776,1.21E-05
0.590715998,1.08E-05
0.582128221,9.01E-06
0.572927031,6.91E-06
0.564032547,4.20E-06
0.555138063,8.40E-07
0.54532346,-3.22E-06
0.537042389,-8.11E-06
0.52692108,-1.37E-05
0.518946715,-2.02E-05
0.510052231,-2.73E-05
0.500544334,-3.50E-05
0.491343144,-4.29E-05
0.483062073,-5.07E-05
0.473860883,-5.82E-05
0.464659693,-6.50E-05
0.456071915,-7.10E-05
0.446870725,-7.56E-05
0.437976241,-7.90E-05
0.428775051,-8.09E-05
0.420187273,-8.14E-05
0.41037267,-8.08E-05
0.402091599,-7.94E-05
0.392890409,-7.73E-05
0.383689219,-7.48E-05
0.374794735,-7.21E-05
0.366206957,-6.94E-05
0.357005767,-6.68E-05
0.347191164,-6.44E-05
0.338910093,-6.20E-05
0.330015609,-5.99E-05
0.321121125,-5.80E-05
0.311306523,-5.61E-05
0.303025451,-5.44E-05
0.293824261,-5.29E-05
0.284623071,-5.15E-05
0.276035293,-5.02E-05
0.26714081,-4.89E-05
0.257632913,-4.79E-05
0.248431723,-4.68E-05
0.240150652,-4.58E-05
0.230642755,-4.49E-05
0.221748271,-4.41E-05
0.212547081,-4.33E-05
0.203959304,-4.25E-05
0.19506482,-4.18E-05
0.185863629,-4.12E-05
0.176969146,-4.06E-05
0.167767955,-4.00E-05
0.159180178,-3.94E-05
0.149978988,-3.89E-05
0.140777797,-3.83E-05
0.131883314,-3.78E-05
0.12298883,-3.74E-05
0.114401052,-3.69E-05
0.104586449,-3.65E-05
0.095998672,-3.60E-05
0.086797482,-3.56E-05
0.077902998,-3.53E-05
0.06931522,-3.49E-05
0.059807324,-3.46E-05
0.05091284,-3.42E-05
0.042018356,-3.39E-05
0.033430578,-3.36E-05
0.023615976,-3.32E-05
0.015028198,-3.30E-05
0.006133714,-3.29E-05
-0.00276077,-3.26E-05
-0.01196196,-3.24E-05
-0.020549737,-3.23E-05
-0.03036434,-3.22E-05
-0.039258824,-3.23E-05
-0.047539895,-3.23E-05
-0.057047792,-3.24E-05
-0.065635569,-3.26E-05
-0.075143466,-3.30E-05
-0.08403795,-3.34E-05
-0.09323914,-3.39E-05
-0.097226322,-3.37E-05
-0.088331839,-3.26E-05
-0.079437355,-3.14E-05
-0.070849577,-3.05E-05
-0.061034974,-2.97E-05
-0.052447197,-2.88E-05
-0.043246007,-2.82E-05
-0.034351523,-2.76E-05
-0.024843626,-2.70E-05
-0.015949142,-2.65E-05
-0.007054659,-2.61E-05
0.001533119,-2.56E-05
0.010734309,-2.52E-05
0.019322087,-2.49E-05
0.028523277,-2.45E-05
0.037724467,-2.44E-05
0.046618951,-2.42E-05
0.055513435,-2.38E-05
0.064407919,-2.36E-05
0.073609109,-2.32E-05
0.082196886,-2.30E-05
0.091398077,-2.29E-05
0.100599267,-2.26E-05
0.109800457,-2.22E-05
0.118694941,-2.21E-05
0.127896131,-2.20E-05
0.136483909,-2.17E-05
0.145685099,-2.14E-05
0.154272876,-2.14E-05
0.163474067,-2.12E-05
0.172675257,-2.08E-05
0.181569741,-2.07E-05
0.190464225,-2.06E-05
1.99E-01,-2.03E-05
0.208559899,-2.01E-05
0.217761089,-1.99E-05
0.226655573,-1.97E-05
0.23524335,-1.95E-05
0.245057953,-1.94E-05
0.253645731,-1.90E-05
0.262846921,-1.89E-05
0.271434698,-1.87E-05
0.280635889,-1.85E-05
0.289530372,-1.83E-05
0.299038269,-1.80E-05
0.307012634,-1.77E-05
0.316213824,-1.74E-05
0.325108308,-1.71E-05
0.334616204,-1.66E-05
0.343510688,-1.61E-05
0.352098466,-1.56E-05
0.361606362,-1.48E-05
0.370807553,-1.38E-05
0.379088624,-1.26E-05
0.38859652,-1.12E-05
0.39779771,-9.07E-06
0.406385488,-6.62E-06
0.415893385,-3.69E-06
0.423867749,2.01E-07
0.433989059,5.07E-06
0.442883542,1.05E-05
0.45147132,1.71E-05
0.460365804,2.45E-05
0.469260288,3.24E-05
0.478154772,4.10E-05
0.487049255,4.96E-05
0.496863858,5.81E-05
0.505451636,6.61E-05
0.514652826,7.30E-05
0.52354731,7.86E-05
0.5327485,8.24E-05
0.541642984,8.46E-05
0.550537468,8.47E-05
0.559125245,8.32E-05
0.568633142,8.06E-05
0.577527626,7.70E-05
0.586115403,7.33E-05
0.595316593,6.93E-05
0.60482449,6.56E-05
0.613718974,6.19E-05
0.622613458,5.89E-05
0.631814648,5.60E-05
0.640402425,5.34E-05
0.649296909,5.10E-05
0.6584981,4.89E-05
0.66769929,4.70E-05
0.676593774,4.53E-05
0.685181551,4.38E-05
0.694076035,4.23E-05
0.703583932,4.11E-05
0.712785122,3.99E-05
0.721679606,3.88E-05
0.730574089,3.78E-05
0.73977528,3.68E-05
0.748363057,3.60E-05
0.757564247,3.51E-05
0.766152025,3.45E-05
0.775353215,3.37E-05
0.784247699,3.31E-05
0.793755596,3.24E-05
0.797129365,2.89E-05
0.787928175,2.71E-05
0.779340398,2.59E-05
0.769525795,2.51E-05
0.761244724,2.41E-05
0.752043533,2.36E-05
0.742842343,2.29E-05
0.734254566,2.22E-05
0.725360082,2.17E-05
0.716158892,2.11E-05
0.706957701,2.07E-05
0.698063217,2.01E-05
0.688862027,1.96E-05
0.679967543,1.92E-05
0.67107306,1.86E-05
0.662178576,1.81E-05
0.653284092,1.77E-05
0.644389608,1.70E-05
0.635188418,1.64E-05
0.626293934,1.58E-05
0.616786037,1.50E-05
0.607584847,1.40E-05
0.599303776,1.30E-05
0.590409292,1.15E-05
0.581208102,9.63E-06
0.571700205,7.24E-06
0.563419134,4.51E-06
0.553911238,9.74E-07
0.545016754,-3.21E-06
0.53612227,-8.39E-06
0.52692108,-1.44E-05
0.517719889,-2.10E-05
0.509132112,-2.83E-05
0.499930922,-3.62E-05
0.491036438,-4.42E-05
0.482141954,-5.20E-05
0.472940764,-5.95E-05
0.463739574,-6.63E-05
0.455151796,-7.20E-05
0.446257312,-7.64E-05
0.437056122,-7.94E-05
0.427854932,-8.10E-05
0.418960448,-8.12E-05
0.409759258,-8.03E-05
0.40117148,-7.85E-05
0.392276996,-7.62E-05
0.383075806,-7.35E-05
0.373874616,-7.08E-05
0.365593545,-6.82E-05
0.356392355,-6.54E-05
0.347191164,-6.30E-05
0.337989974,-6.06E-05
0.329402197,-5.84E-05
0.320201006,-5.66E-05
0.31069311,-5.47E-05
0.302105332,-5.30E-05
0.293210848,-5.15E-05
0.283702952,-5.02E-05
0.275115174,-4.90E-05
0.265913984,-4.77E-05
0.257632913,-4.66E-05
0.24781831,-4.55E-05
0.239537239,-4.45E-05
0.230642755,-4.38E-05
0.221134859,-4.29E-05
0.211933668,-4.21E-05
0.203345891,-4.12E-05
0.194144701,-4.06E-05
0.185250217,-3.99E-05
0.176049027,-3.94E-05
0.167154543,-3.89E-05
0.158566765,-3.82E-05
0.148752162,-3.75E-05
0.140164385,-3.71E-05
0.131269901,-3.66E-05
0.122068711,-3.62E-05
0.113174227,-3.58E-05
0.104279743,-3.54E-05
0.095385259,-3.49E-05
0.086490775,-3.45E-05
0.077289585,-3.41E-05
0.068701808,-3.37E-05
0.059193911,-3.34E-05
0.050606133,-3.31E-05
0.040791531,-3.28E-05
0.032203753,-3.25E-05
0.023615976,-3.23E-05
0.014414785,-3.21E-05
0.005520301,-3.19E-05
-0.003680889,-3.17E-05
-0.012882079,-3.15E-05
-0.021469856,-3.14E-05
-0.03036434,-3.14E-05
-0.039872237,-3.13E-05
-0.048153308,-3.13E-05
-0.057354498,-3.15E-05
-0.066555688,-3.17E-05
-0.075756879,-3.22E-05
-0.084651363,-3.27E-05
-0.09323914,-3.34E-05
-0.096306203,-3.30E-05
-0.088025132,-3.18E-05
-0.078517236,-3.06E-05
-0.069009339,-2.96E-05
-0.060728268,-2.87E-05
-0.051220371,-2.79E-05
-0.042325888,-2.72E-05
-0.033431404,-2.67E-05
-0.024230214,-2.62E-05
-0.015642436,-2.57E-05
-0.006134539,-2.51E-05
0.002453238,-2.47E-05
0.011347722,-2.43E-05
0.020548912,-2.40E-05
0.02913669,-2.38E-05
0.038951293,-2.35E-05
0.047232364,-2.31E-05
0.056433554,-2.28E-05
0.065021331,-2.26E-05
0.074222522,-2.24E-05
0.083117005,-2.21E-05
0.092318196,-2.18E-05
0.100905973,-2.16E-05
0.110720576,-2.15E-05
0.11961506,-2.12E-05
0.128202837,-2.09E-05
0.137404028,-2.08E-05
0.145991805,-2.05E-05
0.155192995,-2.03E-05
0.164087479,-2.01E-05
0.173288669,-2.00E-05
0.182183153,-1.98E-05
0.191384344,-1.95E-05
0.20089224,-1.93E-05
0.209173311,-1.92E-05
0.218374501,-1.90E-05
0.227268985,-1.88E-05
0.236470176,-1.85E-05
0.245057953,-1.84E-05
0.253952437,-1.82E-05
0.263153627,-1.79E-05
0.272354817,-1.77E-05
0.281862714,-1.75E-05
0.290757198,-1.74E-05
0.299038269,-1.71E-05
0.308546165,-1.68E-05
0.316827237,-1.65E-05
0.32664184,-1.62E-05
0.334922911,-1.58E-05
0.344124101,-1.53E-05
0.353018585,-1.46E-05
0.362219775,-1.40E-05
0.371420965,-1.31E-05
0.380008743,-1.19E-05
0.388903227,-1.03E-05
0.398411123,-8.48E-06
0.407305607,-5.92E-06
0.416506797,-2.80E-06
0.425401281,1.10E-06
0.433989059,5.81E-06
0.442883542,1.14E-05
0.452391439,1.79E-05
0.460979217,2.53E-05
0.470487113,3.34E-05
0.479074891,4.20E-05
0.487969374,5.07E-05
0.497477271,5.92E-05
0.506065049,6.73E-05
0.514959532,7.43E-05
0.524467429,7.98E-05
0.533361913,8.37E-05
0.54194969,8.57E-05
0.551150881,8.58E-05
0.560045364,8.43E-05
0.569246555,8.16E-05
0.578141038,7.81E-05
0.587342229,7.41E-05
0.596236713,7.02E-05
0.605131196,6.64E-05
0.614332387,6.29E-05
0.622613458,5.97E-05
0.631814648,5.68E-05
0.641015838,5.43E-05
0.650217028,5.18E-05
0.658804806,4.97E-05
0.668005996,4.79E-05
0.677513893,4.61E-05
0.68610167,4.46E-05
0.694996154,4.32E-05
0.703890638,4.19E-05
0.713091828,4.07E-05
0.722293018,3.96E-05
0.731187502,3.86E-05
0.740081986,3.77E-05
0.749283176,3.68E-05
0.75817766,3.60E-05
0.766765438,3.52E-05
0.775966628,3.45E-05
0.784861112,3.38E-05
0.794369008,3.32E-05
0.796822659,2.95E-05
0.787314762,2.78E-05
0.778420279,2.66E-05
0.769832501,2.57E-05
0.760324604,2.48E-05
0.751736827,2.42E-05
0.742535637,2.35E-05
0.733334447,2.29E-05
0.724746669,2.23E-05
0.715852185,2.17E-05
0.706957701,2.12E-05
0.697756511,2.07E-05
0.688248615,2.02E-05
0.679047424,1.97E-05
0.670766353,1.91E-05
0.661565163,1.87E-05
0.652670679,1.81E-05
0.643469489,1.76E-05
0.634575005,1.70E-05
0.625373815,1.63E-05
0.616479331,1.55E-05
0.60819826,1.45E-05
0.59899707,1.31E-05
0.589489173,1.17E-05
0.580287983,9.76E-06
0.572313618,7.46E-06
0.562499015,4.44E-06
0.554217944,8.67E-07
0.544710047,-3.64E-06
0.535202151,-8.82E-06
0.526614373,-1.49E-05
0.517413183,-2.18E-05
0.508518699,-2.93E-05
0.499624215,-3.72E-05
0.490729732,-4.53E-05
0.481528541,-5.32E-05
0.472940764,-6.07E-05
0.463739574,-6.74E-05
0.454538383,-7.29E-05
0.445030487,-7.72E-05
0.436749416,-7.99E-05
0.427241519,-8.12E-05
0.418960448,-8.11E-05
0.409452551,-8.00E-05
0.400558068,-7.80E-05
0.391663584,-7.55E-05
0.3827691,-7.27E-05
0.373874616,-7.00E-05
0.364980132,-6.72E-05
0.355472236,-6.45E-05
0.346577752,-6.20E-05
0.33829668,-5.97E-05
0.328788784,-5.76E-05
0.3198943,-5.56E-05
0.31069311,-5.38E-05
0.301798626,-5.23E-05
0.292290729,-5.07E-05
0.283396246,-4.94E-05
0.274808468,-4.81E-05
0.265607278,-4.70E-05
0.256712794,-4.59E-05
0.248125016,-4.49E-05
0.23861712,-4.39E-05
0.22941593,-4.30E-05
0.220521446,-4.22E-05
0.211933668,-4.15E-05
0.202732478,-4.07E-05
0.193531288,-3.99E-05
0.184330098,-3.93E-05
0.17574232,-3.87E-05
0.166234424,-3.82E-05
0.157646646,-3.76E-05
0.14813875,-3.70E-05
0.139857678,-3.64E-05
0.130656488,-3.60E-05
0.121455298,-3.56E-05
0.11286752,-3.51E-05
0.103973037,-3.47E-05
0.094771846,-3.45E-05
0.085570656,-3.39E-05
0.077289585,-3.36E-05
0.067781688,-3.33E-05
0.058273792,-3.29E-05
0.049686014,-3.27E-05
0.040791531,-3.23E-05
0.031897047,-3.21E-05
0.023002563,-3.17E-05
0.013801373,-3.15E-05
0.004293476,-3.13E-05
-0.004601008,-3.11E-05
-0.013802198,-3.10E-05
-0.022083269,-3.09E-05
-0.030671047,-3.09E-05
-0.039872237,-3.10E-05
-0.049380133,-3.10E-05
-0.058274617,-3.13E-05
-0.067475808,-3.16E-05
-0.076676998,-3.20E-05
-0.084958069,-3.25E-05
-0.094772672,-3.32E-05
-0.096306203,-3.28E-05
-0.08741172,-3.14E-05
-0.077903823,-3.02E-05
-0.069316046,-2.92E-05
-0.060728268,-2.84E-05
-0.050913665,-2.77E-05
-0.042019181,-2.70E-05
-0.032817991,-2.63E-05
-0.024230214,-2.56E-05
-0.015029023,-2.51E-05
-0.006441246,-2.46E-05
0.003066651,-2.42E-05
0.012267841,-2.40E-05
0.020855618,-2.35E-05
0.030056809,-2.33E-05
0.038951293,-2.30E-05
0.047845776,-2.27E-05
0.057046967,-2.23E-05
0.065634744,-2.21E-05
0.074835934,-2.19E-05
0.083730418,-2.16E-05
0.092931608,-2.14E-05
0.101826092,-2.11E-05
0.111027282,-2.09E-05
0.120228473,-2.06E-05
0.128509544,-2.04E-05
0.137710734,-2.02E-05
0.146605218,-2.00E-05
0.155499702,-1.98E-05
0.164700892,-1.96E-05
0.173902082,-1.95E-05
0.183103272,-1.93E-05
0.19169105,-1.91E-05
0.20089224,-1.89E-05
0.21009343,-1.87E-05
0.218067795,-1.85E-05
0.227882398,-1.83E-05
0.236470176,-1.81E-05
0.245364659,-1.78E-05
0.254872556,-1.77E-05
0.26376704,-1.75E-05
0.272661524,-1.73E-05
0.281556008,-1.71E-05
0.290450491,-1.70E-05
0.299651682,-1.67E-05
0.308852872,-1.64E-05
0.318054062,-1.61E-05
0.326335133,-1.58E-05
0.33584303,-1.53E-05
0.344737514,-1.49E-05
0.353631997,-1.43E-05
0.362833188,-1.37E-05
0.372034378,-1.26E-05
0.380928862,-1.13E-05
0.390130052,-9.82E-06
0.399024536,-8.02E-06
0.40791902,-5.57E-06
0.416813504,-2.38E-06
0.425707987,1.60E-06
0.434909178,6.41E-06
0.443496955,1.19E-05
0.453004852,1.84E-05
0.461899336,2.59E-05
0.470487113,3.42E-05
0.479688303,4.28E-05
0.488889493,5.16E-05
0.497170565,6.01E-05
0.506985168,6.81E-05
0.516186358,7.51E-05
0.524467429,8.06E-05
0.533975325,8.45E-05
0.542256397,8.64E-05
0.551457587,8.64E-05
0.560658777,8.48E-05
0.569553261,8.20E-05
0.578447745,7.84E-05
0.587955641,7.45E-05
0.596543419,7.05E-05
0.605437903,6.66E-05
0.614945799,6.31E-05
0.623533577,6.01E-05
0.632428061,5.71E-05
0.641629251,5.44E-05
0.650217028,5.20E-05
0.659724925,5.00E-05
0.668926115,4.81E-05
0.677513893,4.63E-05
0.686715083,4.47E-05
0.69530286,4.34E-05
0.704504051,4.21E-05
0.713705241,4.09E-05
0.722599725,3.98E-05
0.731187502,3.88E-05
0.740695399,3.80E-05
0.749896589,3.71E-05
0.758791073,3.62E-05
0.767685557,3.55E-05
0.776886747,3.48E-05
0.785781231,3.41E-05
0.794675715,3.35E-05
0.796209246,2.94E-05
0.787008056,2.79E-05
0.777806866,2.67E-05
0.768912382,2.57E-05
0.759711192,2.50E-05
0.750510002,2.42E-05
0.741922224,2.36E-05
0.732721034,2.29E-05
0.72382655,2.23E-05
0.714932066,2.18E-05
0.706650995,2.12E-05
0.697143098,2.07E-05
0.687635202,2.02E-05
0.678434012,1.98E-05
