Potential (V),Current (A)
0.67352671,3.95E-05
0.685181551,3.79E-05
0.696836392,3.61E-05
0.708797939,3.46E-05
0.721679606,3.34E-05
0.733641153,3.20E-05
0.7456027,3.08E-05
0.756950835,2.98E-05
0.769219088,2.87E-05
0.781180636,2.79E-05
0.793142183,2.70E-05
0.794675715,2.52E-05
0.783020874,2.39E-05
0.77075262,2.24E-05
0.75817766,2.16E-05
0.746522819,2.06E-05
0.734867978,1.96E-05
0.722599725,1.88E-05
0.710638177,1.81E-05
0.698063217,1.74E-05
0.686408377,1.67E-05
0.674753536,1.58E-05
0.662178576,1.51E-05
0.650523735,1.44E-05
0.638868894,1.39E-05
0.62660064,1.31E-05
0.614945799,1.23E-05
0.602064133,1.13E-05
0.590102586,1.02E-05
0.578141038,8.58E-06
0.566792904,6.61E-06
0.55452465,4.16E-06
0.542563103,1.06E-06
0.530294849,-2.54E-06
0.518640008,-7.17E-06
0.506065049,-1.24E-05
0.494410208,-1.83E-05
0.482755367,-2.45E-05
0.470487113,-3.07E-05
0.458525566,-3.66E-05
0.446564019,-4.16E-05
0.434602471,-4.56E-05
0.42294763,-4.87E-05
0.41037267,-5.09E-05
0.398717829,-5.21E-05
0.386756282,-5.21E-05
0.374488029,-5.20E-05
0.362833188,-5.10E-05
0.350564934,-4.99E-05
0.338603387,-4.86E-05
0.326948546,-4.73E-05
0.314986999,-4.58E-05
0.302718745,-4.44E-05
0.290757198,-4.32E-05
0.278488944,-4.17E-05
0.266527397,-4.05E-05
0.25456585,-3.93E-05
0.24199089,-3.83E-05
0.230642755,-3.75E-05
0.218681208,-3.66E-05
0.206719661,-3.56E-05
0.194144701,-3.48E-05
0.182183153,-3.41E-05
0.170835019,-3.32E-05
0.158566765,-3.25E-05
0.147218631,-3.20E-05
0.134950377,-3.15E-05
0.122682123,-3.09E-05
0.110720576,-3.03E-05
0.098759029,-2.99E-05
0.086184069,-2.92E-05
0.074222522,-2.88E-05
0.062260974,-2.84E-05
0.05091284,-2.81E-05
0.038644586,-2.79E-05
0.026376333,-2.76E-05
0.013801373,-2.72E-05
0.002759944,-2.70E-05
-0.009815016,-2.70E-05
-0.021469856,-2.71E-05
-0.033431404,-2.72E-05
-0.045086245,-2.74E-05
-0.057661205,-2.81E-05
-0.069009339,-2.88E-05
-0.081584299,-2.93E-05
-0.093545846,-3.04E-05
-0.105200687,-3.13E-05
-0.117162235,-3.20E-05
-0.129737195,-3.30E-05
-0.141392035,-3.39E-05
-0.153353583,-3.46E-05
-0.165621836,-3.52E-05
-0.177276677,-3.59E-05
-0.189851637,-3.65E-05
-0.201199772,-3.69E-05
-0.213161319,-3.73E-05
-0.225429573,-3.74E-05
-0.237697826,-3.74E-05
-0.249045961,-3.75E-05
-0.261314214,-3.77E-05
-0.273275762,-3.77E-05
-0.285237309,-3.78E-05
-0.29689215,-3.77E-05
-0.30946711,-3.78E-05
-0.321121951,-3.79E-05
-0.333390204,-3.81E-05
-0.344738339,-3.83E-05
-0.357006593,-3.85E-05
-0.369274846,-3.89E-05
-0.381236393,-3.92E-05
-0.392891234,-3.95E-05
-0.393197941,-3.82E-05
-0.3815431,-3.66E-05
-0.369581553,-3.54E-05
-0.357313299,-3.41E-05
-0.345965164,-3.31E-05
-0.333696911,-3.24E-05
-0.321735363,-3.14E-05
-0.30946711,-3.09E-05
-0.297505563,-3.01E-05
-0.285850722,-2.96E-05
-0.273275762,-2.88E-05
-0.261314214,-2.82E-05
-0.249659374,-2.78E-05
-0.238004533,-2.71E-05
-0.225736279,-2.65E-05
-0.213468025,-2.60E-05
-0.201813184,-2.54E-05
-0.189851637,-2.50E-05
-0.177583384,-2.44E-05
-0.165928543,-2.38E-05
-0.153660289,-2.30E-05
-0.141085329,-2.25E-05
-0.129737195,-2.17E-05
-0.117775647,-2.11E-05
-0.105507394,-2.04E-05
-0.093852553,-1.97E-05
-0.081891005,-1.87E-05
-0.070542871,-1.80E-05
-0.057661205,-1.73E-05
-0.045086245,-1.66E-05
-0.033431404,-1.59E-05
-0.022083269,-1.56E-05
-0.009508309,-1.48E-05
0.002146532,-1.45E-05
0.014414785,-1.36E-05
0.025456214,-1.35E-05
0.038031173,-1.31E-05
0.050299427,-1.23E-05
0.061954268,-1.17E-05
0.074529228,-1.13E-05
0.086184069,-1.09E-05
0.098145616,-1.08E-05
0.11041387,-1.03E-05
0.122068711,-9.85E-06
0.134643671,-9.65E-06
0.145991805,-9.04E-06
0.158873472,-9.10E-06
0.170528312,-8.94E-06
0.181876447,-8.39E-06
0.193837994,-8.17E-06
0.206106248,-8.07E-06
0.218374501,-8.02E-06
0.229722636,-7.95E-06
0.242297596,-8.04E-06
0.254259143,-8.06E-06
0.266220691,-8.31E-06
0.278182238,-8.48E-06
0.290143785,-8.49E-06
0.302718745,-8.41E-06
0.31406688,-8.19E-06
0.32664184,-8.05E-06
0.33829668,-8.17E-06
0.350258228,-8.17E-06
0.362219775,-7.36E-06
0.374488029,-6.51E-06
0.385529457,-5.92E-06
0.398411123,-4.76E-06
0.41037267,-3.01E-06
0.422027511,-5.34E-07
0.433989059,2.56E-06
0.446257312,6.73E-06
0.458218859,1.14E-05
0.470180407,1.75E-05
0.48244866,2.39E-05
0.493490089,3.03E-05
0.505758342,3.67E-05
0.518026596,4.27E-05
0.530294849,4.75E-05
0.542256397,5.11E-05
0.554217944,5.34E-05
0.566179491,5.44E-05
0.578141038,5.41E-05
0.590409292,5.31E-05
0.602064133,5.16E-05
0.61402568,4.95E-05
0.625987228,4.77E-05
0.637948775,4.53E-05
0.649910322,4.36E-05
0.661871869,4.14E-05
0.674446829,3.97E-05
0.68610167,3.79E-05
0.69867663,3.62E-05
0.710024765,3.49E-05
0.722293018,3.34E-05
0.733947859,3.24E-05
0.746216113,3.11E-05
0.75817766,2.99E-05
0.769832501,2.89E-05
0.781487342,2.81E-05
0.794062302,2.71E-05
0.793448889,2.55E-05
0.781487342,2.39E-05
0.769832501,2.26E-05
0.75817766,2.18E-05
0.745909407,2.09E-05
0.733641153,1.97E-05
0.721372899,1.89E-05
0.709718058,1.81E-05
0.697756511,1.73E-05
0.685181551,1.66E-05
0.673833417,1.62E-05
0.661565163,1.54E-05
0.649296909,1.47E-05
0.637642068,1.38E-05
0.625373815,1.27E-05
0.613718974,1.18E-05
0.60145072,1.09E-05
0.589795879,9.94E-06
0.577220919,8.57E-06
0.566179491,6.56E-06
0.553604531,4.03E-06
0.541642984,9.69E-07
0.529681437,-2.96E-06
0.518026596,-7.67E-06
0.506065049,-1.27E-05
0.494103501,-1.87E-05
0.482141954,-2.48E-05
0.469566994,-3.09E-05
0.457912153,-3.68E-05
0.445337193,-4.20E-05
0.433989059,-4.63E-05
0.421414099,-4.93E-05
0.410065964,-5.11E-05
0.39779771,-5.21E-05
0.38614287,-5.22E-05
0.373874616,-5.19E-05
0.361606362,-5.12E-05
0.349644815,-5.01E-05
0.337989974,-4.88E-05
0.325415014,-4.74E-05
0.313760173,-4.59E-05
0.302105332,-4.43E-05
0.290143785,-4.30E-05
0.277875531,-4.18E-05
0.265913984,-4.04E-05
0.253952437,-3.94E-05
0.241684183,-3.84E-05
0.230029342,-3.75E-05
0.217761089,-3.65E-05
0.205799542,-3.55E-05
0.193531288,-3.45E-05
0.182183153,-3.37E-05
0.169608193,-3.32E-05
0.157953352,-3.25E-05
0.145378393,-3.19E-05
0.133723552,-3.12E-05
0.121455298,-3.06E-05
0.110107163,-3.02E-05
0.09783891,-2.99E-05
0.085877363,-2.90E-05
0.073302403,-2.87E-05
0.061647562,-2.85E-05
0.049686014,-2.79E-05
0.037724467,-2.78E-05
0.026069626,-2.73E-05
0.013801373,-2.73E-05
0.001533119,-2.70E-05
-0.010121722,-2.69E-05
-0.021776563,-2.71E-05
-0.034044816,-2.71E-05
-0.046006364,-2.73E-05
-0.058274617,-2.77E-05
-0.070236165,-2.85E-05
-0.082197712,-2.95E-05
-0.093852553,-3.02E-05
-0.1058141,-3.10E-05
-0.11838906,-3.20E-05
-0.129737195,-3.28E-05
-0.142005448,-3.38E-05
-0.153966995,-3.44E-05
-0.166235249,-3.51E-05
-0.178503503,-3.58E-05
-0.190158344,-3.60E-05
-0.202119891,-3.66E-05
-0.214081438,-3.71E-05
-0.226349692,-3.70E-05
-0.238004533,-3.72E-05
-0.24996608,-3.75E-05
-0.261620921,-3.73E-05
-0.273889174,-3.72E-05
-0.285850722,-3.72E-05
-0.297812269,-3.73E-05
-0.309773816,-3.75E-05
-0.32204207,-3.75E-05
-0.33461703,-3.77E-05
-0.346271871,-3.79E-05
-0.357926712,-3.81E-05
-0.369888259,-3.84E-05
-0.3815431,-3.86E-05
-0.393811353,-3.90E-05
-0.393197941,-3.76E-05
-0.380316274,-3.62E-05
-0.36896814,-3.48E-05
-0.356699886,-3.35E-05
-0.345045045,-3.29E-05
-0.333390204,-3.17E-05
-0.320815244,-3.13E-05
-0.308853697,-3.02E-05
-0.296585444,-2.98E-05
-0.284930603,-2.93E-05
-0.272662349,-2.84E-05
-0.260087389,-2.78E-05
-0.248739255,-2.75E-05
-0.236777707,-2.69E-05
-0.22481616,-2.64E-05
-0.212547906,-2.58E-05
-0.200893065,-2.52E-05
-0.188931518,-2.46E-05
-0.176663265,-2.41E-05
-0.164701717,-2.35E-05
-0.153046876,-2.28E-05
-0.140778623,-2.22E-05
-0.128817076,-2.16E-05
-0.116855528,-2.09E-05
-0.104893981,-2.03E-05
-0.092932434,-1.96E-05
-0.08066418,-1.89E-05
-0.068702633,-1.81E-05
-0.057047792,-1.71E-05
-0.044779538,-1.64E-05
-0.032511285,-1.60E-05
-0.020856444,-1.56E-05
-0.008894897,-1.48E-05
0.003373357,-1.43E-05
0.015028198,-1.42E-05
0.026989745,-1.32E-05
0.038644586,-1.32E-05
0.050606133,-1.24E-05
0.0634878,-1.22E-05
0.075142641,-1.15E-05
0.087104188,-1.13E-05
0.099065735,-1.08E-05
0.111027282,-1.03E-05
0.123295536,-1.01E-05
0.134950377,-9.95E-06
0.146911924,-9.56E-06
0.159486884,-9.03E-06
0.170835019,-8.68E-06
0.183103272,-8.55E-06
0.195371526,-8.33E-06
0.207026367,-8.23E-06
0.218987914,-8.16E-06
0.230642755,-8.09E-06
0.242604302,-7.98E-06
0.255179262,-7.92E-06
0.266834103,-7.97E-06
0.279409063,-7.97E-06
0.291063904,-8.12E-06
0.303332158,-8.20E-06
0.315293705,-8.15E-06
0.326948546,-8.02E-06
0.338910093,-7.72E-06
0.351178347,-7.34E-06
0.362526481,-7.09E-06
0.374794735,-6.54E-06
0.387062989,-5.42E-06
0.399331242,-3.86E-06
0.411292789,-2.72E-06
0.42294763,2.70E-07
0.434909178,3.22E-06
0.446564019,6.96E-06
0.459445685,1.23E-05
0.470793819,1.82E-05
0.482755367,2.46E-05
0.495330327,3.12E-05
0.507291874,3.76E-05
0.518946715,4.35E-05
0.531214968,4.84E-05
0.543176516,5.18E-05
0.555138063,5.37E-05
0.56709961,5.48E-05
0.579061157,5.46E-05
0.591329411,5.32E-05
0.602984252,5.18E-05
0.614945799,5.00E-05
0.62660064,4.79E-05
0.6391756,4.56E-05
0.651137147,4.36E-05
0.662791988,4.17E-05
0.675366948,3.98E-05
0.686715083,3.81E-05
0.698983336,3.66E-05
0.710944884,3.52E-05
0.722599725,3.36E-05
0.734561272,3.22E-05
0.746829526,3.12E-05
0.759404485,3.01E-05
0.770445914,2.90E-05
0.782714167,2.81E-05
0.795289127,2.74E-05
0.792835477,2.54E-05
0.780873929,2.42E-05
0.768605676,2.26E-05
0.756644128,2.19E-05
0.744989287,2.07E-05
0.73302774,2.00E-05
0.72045278,1.90E-05
0.708797939,1.84E-05
0.696529686,1.76E-05
0.684874845,1.70E-05
0.672606591,1.59E-05
0.66095175,1.56E-05
0.649296909,1.46E-05
0.636415243,1.41E-05
0.624760402,1.28E-05
0.612492149,1.24E-05
0.600837308,1.11E-05
0.58887576,9.84E-06
0.577220919,8.34E-06
0.564339253,5.94E-06
0.552377706,4.08E-06
0.540416159,6.33E-07
0.528454611,-3.62E-06
0.51679977,-8.04E-06
0.504838223,-1.31E-05
0.493183382,-1.94E-05
0.480608422,-2.56E-05
0.468953581,-3.18E-05
0.456992034,-3.77E-05
0.444417074,-4.27E-05
0.43306894,-4.67E-05
0.420800686,-4.96E-05
0.408839139,-5.15E-05
0.397184298,-5.24E-05
0.385529457,-5.25E-05
0.373261203,-5.20E-05
0.360686243,-5.10E-05
0.349031402,-4.97E-05
0.337376561,-4.83E-05
0.324801602,-4.68E-05
0.313146761,-4.55E-05
0.300878507,-4.40E-05
0.28891696,-4.28E-05
0.276955412,-4.15E-05
0.264687159,-4.03E-05
0.252725612,-3.92E-05
0.241070771,-3.80E-05
0.228802517,-3.70E-05
0.217147676,-3.62E-05
0.205186129,-3.55E-05
0.193224582,-3.45E-05
0.180649622,-3.36E-05
0.168381368,-3.31E-05
0.156726527,-3.23E-05
0.14476498,-3.17E-05
0.132803433,-3.10E-05
0.120841885,-3.07E-05
0.108880338,-2.99E-05
0.096918791,-2.97E-05
0.08526395,-2.92E-05
0.072995696,-2.84E-05
0.060420736,-2.84E-05
0.048765895,-2.79E-05
0.037417761,-2.75E-05
0.025149507,-2.73E-05
0.012881254,-2.71E-05
0.000613,-2.68E-05
-0.011041841,-2.70E-05
-0.022696682,-2.69E-05
-0.034964935,-2.69E-05
-0.046926483,-2.76E-05
-0.058581324,-2.77E-05
-0.070236165,-2.88E-05
-0.083117831,-2.94E-05
-0.095079378,-3.04E-05
-0.107040925,-3.10E-05
-0.119615885,-3.21E-05
-0.13096402,-3.26E-05
-0.142925567,-3.37E-05
-0.155193821,-3.45E-05
-0.167462074,-3.47E-05
-0.179116915,-3.54E-05
-0.19046505,-3.60E-05
-0.202733304,-3.64E-05
-0.215001557,-3.66E-05
-0.226963104,-3.67E-05
-0.239231358,-3.68E-05
-0.250886199,-3.68E-05
-0.26254104,-3.68E-05
-0.275116,-3.68E-05
-0.287384253,-3.68E-05
-0.298425682,-3.68E-05
-0.311307348,-3.69E-05
-0.322962189,-3.70E-05
-0.334923736,-3.70E-05
-0.346578577,-3.71E-05
-0.358846831,-3.73E-05
-0.370808378,-3.77E-05
-0.382463219,-3.80E-05
-0.394731472,-3.86E-05
-0.392277822,-3.72E-05
-0.379702862,-3.54E-05
-0.368048021,-3.42E-05
-0.355779767,-3.33E-05
-0.34381822,-3.23E-05
-0.332163379,-3.13E-05
-0.319588419,-3.08E-05
-0.308240285,-2.98E-05
-0.295665325,-2.95E-05
-0.283703777,-2.86E-05
-0.27174223,-2.82E-05
-0.260087389,-2.75E-05
-0.248125842,-2.71E-05
-0.235550882,-2.64E-05
-0.223896041,-2.61E-05
-0.211934494,-2.54E-05
-0.199972946,-2.50E-05
-0.188011399,-2.43E-05
-0.175743146,-2.38E-05
-0.163474892,-2.32E-05
-0.152126757,-2.27E-05
-0.139551797,-2.20E-05
-0.128510369,-2.15E-05
-0.115935409,-2.06E-05
-0.103667156,-2.01E-05
-0.092319021,-1.91E-05
-0.080050767,-1.85E-05
-0.067782514,-1.78E-05
-0.055820967,-1.69E-05
-0.043859419,-1.67E-05
-0.031591166,-1.58E-05
-0.020243031,-1.53E-05
-0.007668071,-1.47E-05
0.004293476,-1.44E-05
0.016255023,-1.36E-05
0.027603158,-1.37E-05
0.040484824,-1.26E-05
0.052139665,-1.28E-05
0.064101212,-1.19E-05
0.075756053,-1.19E-05
0.088331013,-1.12E-05
0.099985854,-1.09E-05
0.111947401,-1.06E-05
0.124215655,-9.98E-06
0.13556379,-1.02E-05
0.148445456,-9.60E-06
0.160100297,-9.13E-06
0.171755138,-9.43E-06
0.184023391,-8.75E-06
0.195678232,-8.58E-06
0.207946486,-8.61E-06
0.219908033,-8.37E-06
0.231562874,-8.25E-06
0.244137834,-8.44E-06
0.255792675,-7.90E-06
0.268060929,-8.16E-06
0.27971577,-8.01E-06
0.291984023,-7.81E-06
0.304252277,-8.13E-06
0.315600411,-7.68E-06
0.327561959,-7.89E-06
0.339523506,-7.45E-06
0.352405172,-7.31E-06
0.3634466,-6.52E-06
0.37602156,-6.23E-06
0.387983108,-5.10E-06
0.399331242,-3.63E-06
0.412212908,-2.20E-06
0.423867749,3.88E-07
0.436442709,3.90E-06
0.447790844,7.90E-06
0.459445685,1.29E-05
0.471713938,1.88E-05
0.483982192,2.54E-05
0.495637033,3.22E-05
0.50759858,3.87E-05
0.519866834,4.45E-05
0.531521675,4.91E-05
0.543789928,5.24E-05
0.555751476,5.44E-05
0.567713023,5.51E-05
0.580287983,5.47E-05
0.591942824,5.36E-05
0.603904371,5.22E-05
0.616172625,5.01E-05
0.627827466,4.80E-05
0.639789013,4.57E-05
0.65175056,4.38E-05
0.664018814,4.19E-05
0.675980361,4.00E-05
0.687635202,3.82E-05
0.700210162,3.68E-05
0.711558296,3.52E-05
0.723213137,3.37E-05
0.736094804,3.27E-05
0.747749645,3.13E-05
0.759711192,3.04E-05
0.771672739,2.93E-05
0.783634286,2.85E-05
0.79590254,2.75E-05
0.791608651,2.58E-05
0.77995381,2.40E-05
0.767685557,2.30E-05
0.755724009,2.22E-05
0.743762462,2.09E-05
0.732107621,2.01E-05
0.720146074,1.94E-05
0.70787782,1.84E-05
0.695916273,1.78E-05
0.683648019,1.70E-05
0.672299885,1.61E-05
0.659724925,1.55E-05
0.647763378,1.50E-05
0.636415243,1.40E-05
0.624453696,1.29E-05
0.611878736,1.26E-05
0.599917189,1.10E-05
0.587648935,9.76E-06
0.575687388,8.40E-06
0.564032547,6.11E-06
0.552377706,3.72E-06
0.540416159,3.57E-07
0.528147905,-3.71E-06
0.515879651,-7.93E-06
0.50422481,-1.40E-05
0.492263263,-1.95E-05
0.480301716,-2.61E-05
0.468033462,-3.22E-05
0.455765209,-3.80E-05
0.444110368,-4.29E-05
0.431842114,-4.69E-05
0.42049398,-4.94E-05
0.408532432,-5.15E-05
0.395650766,-5.22E-05
0.383995925,-5.23E-05
0.372647791,-5.18E-05
0.360072831,-5.08E-05
0.347497871,-4.97E-05
0.33584303,-4.82E-05
0.324188189,-4.69E-05
0.311919935,-4.54E-05
0.300265094,-4.41E-05
0.288303547,-4.27E-05
0.276342,-4.13E-05
0.264073746,-4.01E-05
0.252418905,-3.89E-05
0.240457358,-3.78E-05
0.228189104,-3.69E-05
0.216227557,-3.60E-05
0.203652597,-3.51E-05
0.191997756,-3.41E-05
0.180036209,-3.34E-05
0.168074662,-3.29E-05
0.156419821,-3.20E-05
0.144458274,-3.14E-05
0.13219002,-3.10E-05
0.119921766,-3.04E-05
0.108266925,-2.98E-05
0.096305378,-2.93E-05
0.084343831,-2.90E-05
0.071768871,-2.85E-05
0.060420736,-2.78E-05
0.048152483,-2.78E-05
0.036497642,-2.73E-05
0.023922682,-2.70E-05
0.012267841,-2.69E-05
-4.13E-07,-2.66E-05
-0.011655254,-2.67E-05
-0.023923507,-2.66E-05
-0.035885054,-2.69E-05
-0.047846602,-2.71E-05
-0.059501443,-2.77E-05
-0.071769696,-2.83E-05
-0.08403795,-2.93E-05
-0.095999497,-3.01E-05
-0.107654338,-3.08E-05
-0.119615885,-3.20E-05
-0.131577433,-3.27E-05
-0.143845686,-3.34E-05
-0.155500527,-3.41E-05
-0.167768781,-3.47E-05
-0.179730328,-3.51E-05
-0.191998582,-3.54E-05
-0.203960129,-3.59E-05
-0.215921676,-3.63E-05
-0.227883223,-3.64E-05
-0.239844771,-3.65E-05
-0.252113024,-3.63E-05
-0.264074572,-3.64E-05
-0.276036119,-3.64E-05
-0.288304372,-3.64E-05
-0.299959213,-3.63E-05
-0.311614054,-3.63E-05
-0.323575602,-3.64E-05
-0.335537149,-3.64E-05
-0.347498696,-3.66E-05
-0.35976695,-3.70E-05
-0.372035203,-3.74E-05
-0.383690044,-3.77E-05
-0.395958298,-3.81E-05
-0.391050996,-3.64E-05
-0.379089449,-3.50E-05
-0.366821195,-3.38E-05
-0.354859648,-3.28E-05
-0.343204807,-3.16E-05
-0.330629847,-3.08E-05
-0.318975006,-3.02E-05
-0.307320165,-2.96E-05
-0.295665325,-2.91E-05
-0.283090365,-2.84E-05
-0.271435524,-2.78E-05
-0.259473976,-2.72E-05
-0.247205723,-2.66E-05
-0.234630763,-2.62E-05
-0.223282628,-2.58E-05
-0.211014375,-2.52E-05
-0.199052827,-2.44E-05
-0.187397986,-2.39E-05
-0.175129733,-2.36E-05
-0.162861479,-2.30E-05
-0.150899932,-2.24E-05
-0.138938385,-2.17E-05
-0.127283544,-2.10E-05
-0.11501529,-2.04E-05
-0.103053743,-1.97E-05
-0.091092196,-1.88E-05
-0.079130648,-1.81E-05
-0.067169101,-1.76E-05
-0.054900848,-1.69E-05
-0.0429393,-1.63E-05
-0.031284459,-1.55E-05
-0.019322912,-1.50E-05
-0.007054659,-1.47E-05
0.004906889,-1.42E-05
0.016868436,-1.37E-05
0.02913669,-1.32E-05
0.040791531,-1.30E-05
0.052753078,-1.28E-05
0.065021331,-1.20E-05
0.076982879,-1.14E-05
0.089251132,-1.14E-05
0.100599267,-1.12E-05
0.113174227,-1.04E-05
0.124829068,-1.04E-05
0.136790615,-9.96E-06
0.14813875,-9.59E-06
0.16071371,-9.57E-06
0.172981963,-9.03E-06
0.184636804,-9.11E-06
0.196905058,-8.85E-06
0.208866605,-8.32E-06
0.220828152,-8.69E-06
0.232176287,-7.99E-06
0.24444454,-8.36E-06
0.256406088,-8.16E-06
0.268981048,-7.87E-06
0.280635889,-8.08E-06
0.292290729,-7.79E-06
0.305172396,-7.76E-06
0.316827237,-7.80E-06
0.328788784,-7.31E-06
0.340443625,-7.12E-06
0.352711878,-7.29E-06
0.364366719,-6.18E-06
0.376941679,-5.82E-06
0.38859652,-5.01E-06
0.400558068,-3.17E-06
0.412519615,-1.65E-06
0.425401281,1.28E-06
0.437056122,4.31E-06
0.448710963,8.60E-06
0.460979217,1.35E-05
0.472940764,1.96E-05
0.484902311,2.60E-05
0.496863858,3.30E-05
0.508518699,3.91E-05
0.520480247,4.52E-05
0.5327485,4.96E-05
0.544710047,5.31E-05
0.556671595,5.49E-05
0.568326436,5.56E-05
0.580594689,5.51E-05
0.592862943,5.40E-05
0.60482449,5.21E-05
0.616786037,5.04E-05
0.628747585,4.80E-05
0.640402425,4.61E-05
0.653284092,4.40E-05
0.664632226,4.19E-05
0.67690048,4.03E-05
0.688555321,3.84E-05
0.701130281,3.68E-05
0.713091828,3.54E-05
0.725053375,3.40E-05
0.737014923,3.27E-05
0.748669764,3.15E-05
0.760631311,3.07E-05
0.772592858,2.96E-05
0.784861112,2.84E-05
0.796515953,2.76E-05
0.791301945,2.59E-05
0.779340398,2.44E-05
0.767072144,2.32E-05
0.755417303,2.21E-05
0.743149049,2.11E-05
0.731187502,2.01E-05
0.718919249,1.94E-05
0.707264408,1.85E-05
0.694996154,1.78E-05
0.683648019,1.70E-05
0.671686472,1.63E-05
0.659418219,1.57E-05
0.646843259,1.49E-05
0.635188418,1.42E-05
0.622920164,1.32E-05
0.610651911,1.22E-05
0.59899707,1.10E-05
0.586728816,1.01E-05
0.575073975,8.53E-06
0.562805721,6.16E-06
0.550844174,3.28E-06
0.539189333,3.83E-07
0.527227786,-3.53E-06
0.514959532,-8.63E-06
0.503304691,-1.41E-05
0.491036438,-2.00E-05
0.479381597,-2.64E-05
0.467726756,-3.27E-05
0.455151796,-3.81E-05
0.443190249,-4.31E-05
0.431535408,-4.72E-05
0.418960448,-4.97E-05
0.406998901,-5.14E-05
0.39534406,-5.24E-05
0.383382512,-5.23E-05
0.371114259,-5.16E-05
0.359152712,-5.08E-05
0.347191164,-4.96E-05
0.334922911,-4.80E-05
0.322961363,-4.67E-05
0.310999816,-4.54E-05
0.299344975,-4.36E-05
0.287076722,-4.23E-05
0.275421881,-4.11E-05
0.263460333,-4.00E-05
0.251498786,-3.87E-05
0.239230533,-3.77E-05
0.227575692,-3.68E-05
0.215307438,-3.60E-05
0.203345891,-3.51E-05
0.191077637,-3.40E-05
0.179729503,-3.32E-05
0.167154543,-3.25E-05
0.155499702,-3.21E-05
0.143538154,-3.13E-05
0.131269901,-3.08E-05
0.119308354,-3.01E-05
0.107653513,-2.97E-05
0.095691965,-2.93E-05
0.083423712,-2.89E-05
0.071462165,-2.84E-05
0.059500617,-2.81E-05
0.04753907,-2.77E-05
0.035270816,-2.72E-05
0.023615976,-2.68E-05
0.011654428,-2.66E-05
-0.001227238,-2.65E-05
-0.012575373,-2.64E-05
-0.024843626,-2.66E-05
-0.036498467,-2.69E-05
-0.048153308,-2.72E-05
-0.060728268,-2.77E-05
-0.072383109,-2.81E-05
-0.084958069,-2.89E-05
-0.096306203,-3.01E-05
-0.10918787,-3.09E-05
-0.120229298,-3.17E-05
-0.132497552,-3.25E-05
-0.144459099,-3.32E-05
-0.156727352,-3.39E-05
-0.1686889,-3.45E-05
-0.180343741,-3.47E-05
-0.192611994,-3.52E-05
-0.204266835,-3.58E-05
-0.216228382,-3.60E-05
-0.228496636,-3.58E-05
-0.240458183,-3.60E-05
-0.252419731,-3.61E-05
-0.264687984,-3.60E-05
-0.276036119,-3.59E-05
-0.288611079,-3.59E-05
-0.300879332,-3.61E-05
-0.313147586,-3.61E-05
-0.324802427,-3.61E-05
-0.336763974,-3.64E-05
-0.348418815,-3.65E-05
-0.360687069,-3.65E-05
-0.37234191,-3.69E-05
-0.384303457,-3.74E-05
-0.396265004,-3.77E-05
-0.390130877,-3.59E-05
-0.377862624,-3.45E-05
-0.36559437,-3.30E-05
-0.354552942,-3.23E-05
-0.342284688,-3.15E-05
-0.329709728,-3.04E-05
-0.3186683,-3.01E-05
-0.306706753,-2.93E-05
-0.294131793,-2.84E-05
-0.282170246,-2.81E-05
-0.270208698,-2.74E-05
-0.258247151,-2.70E-05
-0.246285604,-2.63E-05
-0.234630763,-2.59E-05
-0.222362509,-2.55E-05
-0.210400962,-2.47E-05
-0.198439415,-2.42E-05
-0.186171161,-2.39E-05
-0.174209614,-2.29E-05
-0.162248067,-2.27E-05
-0.149979813,-2.19E-05
-0.138018266,-2.13E-05
-0.126363425,-2.08E-05
-0.11501529,-2.01E-05
-0.101826918,-1.93E-05
-0.08986537,-1.88E-05
-0.077903823,-1.80E-05
-0.066862395,-1.74E-05
-0.054594141,-1.65E-05
-0.042632594,-1.59E-05
-0.03036434,-1.52E-05
-0.018096087,-1.50E-05
-0.006134539,-1.46E-05
0.005827008,-1.44E-05
0.017481849,-1.40E-05
0.029750102,-1.34E-05
0.042325062,-1.30E-05
0.053673197,-1.24E-05
0.066248157,-1.20E-05
0.077596291,-1.16E-05
0.089864545,-1.14E-05
0.101519386,-1.12E-05
0.11378764,-1.10E-05
0.12544248,-1.06E-05
0.137710734,-9.82E-06
0.149672281,-9.46E-06
0.162247241,-9.74E-06
0.173595376,-9.19E-06
0.185556923,-8.80E-06
0.19751847,-8.98E-06
0.209480018,-8.50E-06
0.221748271,-8.52E-06
0.233709818,-8.23E-06
0.245671366,-8.29E-06
0.257939619,-7.79E-06
0.26959446,-8.15E-06
0.281556008,-7.82E-06
0.294130967,-7.37E-06
0.305479102,-7.81E-06
0.317440649,-7.69E-06
0.329402197,-7.20E-06
0.34167045,-6.71E-06
0.353631997,-6.30E-06
0.366206957,-5.92E-06
0.377861798,-5.25E-06
0.389823346,-4.21E-06
0.40117148,-2.89E-06
0.413439734,-5.01E-07
0.425094575,1.60E-06
0.437976241,4.83E-06
0.449631082,9.33E-06
0.460979217,1.44E-05
0.473860883,2.04E-05
0.485515724,2.72E-05
0.497783977,3.36E-05
0.509438818,4.02E-05
0.521400366,4.60E-05
0.533668619,5.03E-05
0.54532346,5.33E-05
0.557285007,5.55E-05
0.569859967,5.61E-05
0.581208102,5.56E-05
0.593783062,5.43E-05
