Potential (V),Current (A)
0.385529457,-5.92
0.398411123,-4.765
0.41037267,-3.0094
0.422027511,-0.5342
0.433989059,2.5622
0.446257312,6.7267
0.458218859,11.399
0.470180407,17.4859
0.48244866,23.8556
0.493490089,30.321
0.505758342,36.7189
0.518026596,42.7181
0.530294849,47.4904
0.542256397,51.0543
0.554217944,53.3546
0.566179491,54.3913
0.578141038,54.0723
0.590409292,53.0602
0.602064133,51.6432
0.61402568,49.4779
0.625987228,47.7051
0.637948775,45.3251
0.649910322,43.5707
0.661871869,41.4115
0.674446829,39.6939
0.68610167,37.915
0.69867663,36.2098
0.710024765,34.94
0.722293018,33.3635
0.733947859,32.3759
0.746216113,31.0939
0.75817766,29.8732
0.769832501,28.9163
0.781487342,28.1127
0.794062302,27.0515
0.793448889,25.4873
0.781487342,23.8679
0.769832501,22.6349
0.75817766,21.7639
0.745909407,20.8928
0.733641153,19.6905
0.721372899,18.8502
0.709718058,18.0957
0.697756511,17.3289
0.685181551,16.648
0.673833417,16.2002
0.661565163,15.4273
0.649296909,14.728
0.637642068,13.7809
0.625373815,12.6553
0.613718974,11.8045
0.60145072,10.9279
0.589795879,9.9422
0.577220919,8.5724
0.566179491,6.5617
0.553604531,4.0271
0.541642984,0.9691
0.529681437,-2.9585
0.518026596,-7.6713
0.506065049,-12.7461
0.494103501,-18.7416
0.482141954,-24.7696
0.469566994,-30.916
0.457912153,-36.8293
0.445337193,-41.9697
0.433989059,-46.2513
0.421414099,-49.2938
0.410065964,-51.0911
0.39779771,-52.1339
0.38614287,-52.2382
0.373874616,-51.8702
0.361606362,-51.1648
0.349644815,-50.0913
0.337989974,-48.7908
0.325415014,-47.3616
0.313760173,-45.8894
0.302105332,-44.2761
0.290143785,-42.9573
0.277875531,-41.7734
0.265913984,-40.4362
0.253952437,-39.375
0.241684183,-38.4364
0.230029342,-37.4734
0.217761089,-36.5471
0.205799542,-35.4982
0.193531288,-34.4554
0.182183153,-33.6825
0.169608193,-33.1611
0.157953352,-32.4863
0.145378393,-31.8975
0.133723552,-31.1798
0.121455298,-30.6154
0.110107163,-30.229
0.09783891,-29.8793
0.085877363,-29.0206
0.073302403,-28.72
0.061647562,-28.536
0.049686014,-27.8612
0.037724467,-27.7508
0.026069626,-27.2785
0.013801373,-27.2846
0.001533119,-27.0147
-0.010121722,-26.8675
-0.021776563,-27.1435
-0.034044816,-27.0699
-0.046006364,-27.3337
-0.058274617,-27.7017
-0.070236165,-28.5237
-0.082197712,-29.5481
-0.093852553,-30.2106
-0.1058141,-31.0141
-0.11838906,-31.9649
-0.129737195,-32.793
-0.142005448,-33.8481
-0.153966995,-34.4493
-0.166235249,-35.1485
-0.178503503,-35.7804
-0.190158344,-36.038
-0.202119891,-36.6391
-0.214081438,-37.1053
-0.226349692,-36.9765
-0.238004533,-37.228
-0.24996608,-37.5041
-0.261620921,-37.2771
-0.273889174,-37.1605
-0.285850722,-37.1728
-0.297812269,-37.2648
-0.309773816,-37.5163
-0.32204207,-37.5102
-0.33461703,-37.6635
-0.346271871,-37.8537
-0.357926712,-38.0561
-0.369888259,-38.3935
-0.3815431,-38.5837
-0.393811353,-38.964
-0.393197941,-37.6145
-0.380316274,-36.1975
-0.36896814,-34.848
-0.356699886,-33.5414
-0.345045045,-32.8605
-0.333390204,-31.6889
-0.320815244,-31.2902
-0.308853697,-30.2167
-0.296585444,-29.8303
-0.284930603,-29.3334
-0.272662349,-28.3949
-0.260087389,-27.8428
-0.248739255,-27.53
-0.236777707,-26.935
-0.22481616,-26.4136
-0.212547906,-25.8308
-0.200893065,-25.2113
-0.188931518,-24.5856
-0.176663265,-24.0642
-0.164701717,-23.4692
-0.153046876,-22.8005
-0.140778623,-22.1749
-0.128817076,-21.5676
-0.116855528,-20.8744
-0.104893981,-20.3346
-0.092932434,-19.574
-0.08066418,-18.8502
-0.068702633,-18.1079
-0.057047792,-17.1326
-0.044779538,-16.4333
-0.032511285,-16.0162
-0.020856444,-15.5991
-0.008894897,-14.7587
0.003373357,-14.2864
0.015028198,-14.2054
0.026989745,-13.1963
0.038644586,-13.1608
0.050606133,-12.3541
0.0634878,-12.2045
0.075142641,-11.5279
0.087104188,-11.3254
0.099065735,-10.8206
0.111027282,-10.3078
0.123295536,-10.1005
0.134950377,-9.9514
0.146911924,-9.5551
0.159486884,-9.0294
0.170835019,-8.6773
0.183103272,-8.5504
0.195371526,-8.3277
0.207026367,-8.2308
0.218987914,-8.1633
0.230642755,-8.0854
0.242604302,-7.9805
0.255179262,-7.9173
0.266834103,-7.967
0.279409063,-7.9725
0.291063904,-8.1167
0.303332158,-8.197
0.315293705,-8.1492
0.326948546,-8.0222
0.338910093,-7.7229
0.351178347,-7.3432
0.362526481,-7.0874
0.374794735,-6.5359
0.387062989,-5.4177
0.399331242,-3.8639
0.411292789,-2.7168
0.42294763,0.27
0.434909178,3.2204
0.446564019,6.9598
0.459445685,12.2897
0.470793819,18.1668
0.482755367,24.5549
0.495330327,31.192
0.507291874,37.6022
0.518946715,43.4726
0.531214968,48.4473
0.543176516,51.8088
0.555138063,53.7227
0.56709961,54.7655
0.579061157,54.5999
0.591329411,53.2258
0.602984252,51.7598
0.614945799,49.9993
0.62660064,47.8953
0.6391756,45.6011
0.651137147,43.6259
0.662791988,41.6691
0.675366948,39.7614
0.686715083,38.1175
0.698983336,36.5901
0.710944884,35.1792
0.722599725,33.6211
0.734561272,32.2103
0.746829526,31.1736
0.759404485,30.0511
0.770445914,28.9899
0.782714167,28.1066
0.795289127,27.4195
0.792835477,25.3585
0.780873929,24.1623
0.768605676,22.5981
0.756644128,21.9234
0.744989287,20.6536
0.73302774,20.0402
0.72045278,18.979
0.708797939,18.4024
0.696529686,17.5681
0.684874845,16.9547
0.672606591,15.9365
0.66095175,15.6175
0.649296909,14.5624
0.636415243,14.1005
0.624760402,12.8216
0.612492149,12.3658
0.600837308,11.0641
0.58887576,9.8361
0.577220919,8.3443
0.564339253,5.944
0.552377706,4.0786
0.540416159,0.6332
0.528454611,-3.6185
0.51679977,-8.0443
0.504838223,-13.1043
0.493183382,-19.4022
0.480608422,-25.6222
0.468953581,-31.7932
0.456992034,-37.7249
0.444417074,-42.6629
0.43306894,-46.6868
0.420800686,-49.6435
0.408839139,-51.5267
0.397184298,-52.4222
0.385529457,-52.5265
0.373261203,-51.9683
0.360686243,-50.993
0.349031402,-49.7232
0.337376561,-48.294
0.324801602,-46.8095
0.313146761,-45.4661
0.300878507,-44.0124
0.28891696,-42.7671
0.276955412,-41.4667
0.264687159,-40.2644
0.252725612,-39.1603
0.241070771,-37.9825
0.228802517,-36.9642
0.217147676,-36.1791
0.205186129,-35.4675
0.193224582,-34.4677
0.180649622,-33.6027
0.168381368,-33.1182
0.156726527,-32.3207
0.14476498,-31.7318
0.132803433,-31.0019
0.120841885,-30.7074
0.108880338,-29.9468
0.096918791,-29.7321
0.08526395,-29.1984
0.072995696,-28.4194
0.060420736,-28.3949
0.048765895,-27.9409
0.037417761,-27.4748
0.025149507,-27.2846
0.012881254,-27.1251
0.000613,-26.7509
-0.011041841,-26.9779
-0.022696682,-26.935
-0.034964935,-26.9227
-0.046926483,-27.622
-0.058581324,-27.7263
-0.070236165,-28.7997
-0.083117831,-29.3518
-0.095079378,-30.3639
-0.107040925,-30.9896
-0.119615885,-32.1306
-0.13096402,-32.5906
-0.142925567,-33.6825
-0.155193821,-34.4799
-0.167462074,-34.6885
-0.179116915,-35.3571
-0.19046505,-35.9521
-0.202733304,-36.3876
-0.215001557,-36.6085
-0.226963104,-36.7496
-0.239231358,-36.8109
-0.250886199,-36.817
-0.26254104,-36.7925
-0.275116,-36.7802
-0.287384253,-36.7802
-0.298425682,-36.8477
-0.311307348,-36.909
-0.322962189,-36.9888
-0.334923736,-37.0379
-0.346578577,-37.136
-0.358846831,-37.3262
-0.370808378,-37.6635
-0.382463219,-37.9948
-0.394731472,-38.6389
-0.392277822,-37.2464
-0.379702862,-35.4246
-0.368048021,-34.161
-0.355779767,-33.2592
-0.34381822,-32.3207
-0.332163379,-31.2656
-0.319588419,-30.7749
-0.308240285,-29.7751
-0.295665325,-29.4622
-0.283703777,-28.6157
-0.27174223,-28.217
-0.260087389,-27.5177
-0.248125842,-27.0515
-0.235550882,-26.4442
-0.223896041,-26.0946
-0.211934494,-25.4137
-0.199972946,-24.9659
-0.188011399,-24.3341
-0.175743146,-23.8004
-0.163474892,-23.2483
-0.152126757,-22.6656
-0.139551797,-22.0215
-0.128510369,-21.4633
-0.115935409,-20.6291
-0.103667156,-20.0586
-0.092319021,-19.071
-0.080050767,-18.5496
-0.067782514,-17.8196
-0.055820967,-16.9363
-0.043859419,-16.6971
-0.031591166,-15.7708
-0.020243031,-15.3415
-0.007668071,-14.7342
0.004293476,-14.3784
0.016255023,-13.6184
0.027603158,-13.6527
0.040484824,-12.6351
0.052139665,-12.7878
0.064101212,-11.8806
0.075756053,-11.8695
0.088331013,-11.166
0.099985854,-10.9237
0.111947401,-10.6084
0.124215655,-9.9815
0.13556379,-10.1685
0.148445456,-9.5962
0.160100297,-9.1264
0.171755138,-9.4312
0.184023391,-8.7473
0.195678232,-8.5798
0.207946486,-8.6142
0.219908033,-8.3719
0.231562874,-8.2504
0.244137834,-8.4399
0.255792675,-7.8958
0.268060929,-8.1578
0.27971577,-8.0142
0.291984023,-7.8149
0.304252277,-8.1277
0.315600411,-7.6848
0.327561959,-7.8854
0.339523506,-7.4499
0.352405172,-7.307
0.3634466,-6.5206
0.37602156,-6.2329
0.387983108,-5.1042
0.399331242,-3.6283
0.412212908,-2.204
0.423867749,0.3878
0.436442709,3.8989
0.447790844,7.9032
0.459445685,12.9197
0.471713938,18.844
0.483982192,25.4137
0.495637033,32.2287
0.50759858,38.6941
0.519866834,44.454
0.531521675,49.0914
0.543789928,52.3916
0.555751476,54.379
0.567713023,55.1029
0.580287983,54.6673
0.591942824,53.6307
0.603904371,52.1707
0.616172625,50.0974
0.627827466,48.0118
0.639789013,45.7299
0.65175056,43.7977
0.664018814,41.9145
0.675980361,39.9822
0.687635202,38.2033
0.700210162,36.7802
0.711558296,35.1854
0.723213137,33.6948
0.736094804,32.6888
0.747749645,31.2595
0.759711192,30.413
0.771672739,29.3211
0.783634286,28.493
0.79590254,27.487
0.791608651,25.7511
0.77995381,24.0335
0.767685557,23.0398
0.755724009,22.1687
0.743762462,20.856
0.732107621,20.0893
0.720146074,19.4022
0.70787782,18.3901
0.695916273,17.7951
0.683648019,17.0099
0.672299885,16.1082
0.659724925,15.5316
0.647763378,15.0102
0.636415243,13.9551
0.624453696,12.9387
0.611878736,12.5535
0.599917189,11.0402
0.587648935,9.7606
0.575687388,8.3958
0.564032547,6.1133
0.552377706,3.7197
0.540416159,0.3569
0.528147905,-3.7118
0.515879651,-7.9296
0.50422481,-14.0257
0.492263263,-19.5188
0.480301716,-26.1068
0.468033462,-32.1612
0.455765209,-38.0009
0.444110368,-42.853
0.431842114,-46.8893
0.42049398,-49.4349
0.408532432,-51.5389
0.395650766,-52.1892
0.383995925,-52.2505
0.372647791,-51.7966
0.360072831,-50.7783
0.347497871,-49.7416
0.33584303,-48.2326
0.324188189,-46.9015
0.311919935,-45.368
0.300265094,-44.0982
0.288303547,-42.6813
0.276342,-41.2949
0.264073746,-40.1417
0.252418905,-38.9456
0.240457358,-37.8292
0.228189104,-36.9336
0.216227557,-35.9705
0.203652597,-35.124
0.191997756,-34.1364
0.180036209,-33.3696
0.168074662,-32.9403
0.156419821,-32.0385
0.144458274,-31.3515
0.13219002,-30.9896
0.119921766,-30.3885
0.108266925,-29.7628
0.096305378,-29.2782
0.084343831,-29.0083
0.071768871,-28.4808
0.060420736,-27.8305
0.048152483,-27.7631
0.036497642,-27.2601
0.023922682,-26.984
0.012267841,-26.9288
-4.13E-07,-26.616
-0.011655254,-26.7141
-0.023923507,-26.6098
-0.035885054,-26.9227
-0.047846602,-27.1312
-0.059501443,-27.7447
-0.071769696,-28.3335
-0.08403795,-29.2598
-0.095999497,-30.0818
-0.107654338,-30.7933
-0.119615885,-31.9588
-0.131577433,-32.6888
-0.143845686,-33.4065
-0.155500527,-34.0996
-0.167768781,-34.6824
-0.179730328,-35.0688
-0.191998582,-35.4184
-0.203960129,-35.9092
-0.215921676,-36.2527
-0.227883223,-36.4306
-0.239844771,-36.4674
-0.252113024,-36.3202
-0.264074572,-36.4428
-0.276036119,-36.3999
-0.288304372,-36.357
-0.299959213,-36.2527
-0.311614054,-36.2711
-0.323575602,-36.3508
-0.335537149,-36.4183
-0.347498696,-36.6453
-0.35976695,-37.0133
-0.372035203,-37.4427
-0.383690044,-37.7249
-0.395958298,-38.0991
-0.391050996,-36.3876
-0.379089449,-34.9645
-0.366821195,-33.8052
-0.354859648,-32.8114
-0.343204807,-31.6276
-0.330629847,-30.781
-0.318975006,-30.1676
-0.307320165,-29.5788
-0.295665325,-29.131
-0.283090365,-28.3949
-0.271435524,-27.7815
-0.259473976,-27.1558
-0.247205723,-26.5792
-0.234630763,-26.1805
-0.223282628,-25.8063
-0.211014375,-25.2051
-0.199052827,-24.3954
-0.187397986,-23.8618
-0.175129733,-23.5919
-0.162861479,-22.9846
-0.150899932,-22.3528
-0.138938385,-21.6535
-0.127283544,-21.0401
-0.11501529,-20.4389
-0.103053743,-19.6537
-0.091092196,-18.8195
-0.079130648,-18.0895
-0.067169101,-17.5988
-0.054900848,-16.9425
-0.0429393,-16.2922
-0.031284459,-15.4703
-0.019322912,-15.0163
-0.007054659,-14.7158
0.004906889,-14.2373
0.016868436,-13.711
0.02913669,-13.1675
0.040791531,-12.9565
0.052753078,-12.8031
0.065021331,-11.9757
0.076982879,-11.4334
0.089251132,-11.4291
0.100599267,-11.185
0.113174227,-10.3924
0.124829068,-10.3869
0.136790615,-9.9563
0.14813875,-9.5901
0.16071371,-9.5656
0.172981963,-9.0319
0.184636804,-9.1055
0.196905058,-8.8497
0.208866605,-8.3173
0.220828152,-8.6933
0.232176287,-7.9885
0.24444454,-8.3627
0.256406088,-8.1608
0.268981048,-7.8707
0.280635889,-8.078
0.292290729,-7.7879
0.305172396,-7.7591
0.316827237,-7.7977
0.328788784,-7.3076
0.340443625,-7.1162
0.352711878,-7.2929
0.364366719,-6.1783
0.376941679,-5.8182
0.38859652,-5.0146
0.400558068,-3.1677
0.412519615,-1.6501
0.425401281,1.2797
0.437056122,4.3105
0.448710963,8.6025
0.460979217,13.5399
0.472940764,19.5617
0.484902311,26.0394
0.496863858,32.9771
0.508518699,39.1296
0.520480247,45.2453
0.5327485,49.5576
0.544710047,53.0663
0.556671595,54.9127
0.568326436,55.5691
0.580594689,55.0783
0.592862943,53.9864
0.60482449,52.0787
0.616786037,50.3612
0.628747585,47.9873
0.640402425,46.1164
0.653284092,44.0369
0.664632226,41.9329
0.67690048,40.2583
0.688555321,38.3567
0.701130281,36.817
0.713091828,35.3632
0.725053375,34.0383
0.737014923,32.6765
0.748669764,31.4558
0.760631311,30.6522
0.772592858,29.6278
0.784861112,28.4194
0.796515953,27.5974
0.791301945,25.929
0.779340398,24.4261
0.767072144,23.1502
0.755417303,22.0706
0.743149049,21.1075
0.731187502,20.1445
0.718919249,19.3532
0.707264408,18.5128
0.694996154,17.838
0.683648019,16.9915
0.671686472,16.2922
0.659418219,15.6666
0.646843259,14.9489
0.635188418,14.2005
0.622920164,13.2111
0.610651911,12.1535
0.59899707,11.0414
0.586728816,10.0888
0.575073975,8.5277
0.562805721,6.1648
0.550844174,3.2824
0.539189333,0.383
0.527227786,-3.5277
0.514959532,-8.6307
0.503304691,-14.1024
0.491036438,-19.9727
0.479381597,-26.4381
0.467726756,-32.7256
0.455151796,-38.142
0.443190249,-43.08
0.431535408,-47.1837
0.418960448,-49.7355
0.406998901,-51.4224
0.39534406,-52.367
0.383382512,-52.3486
0.371114259,-51.6248
0.359152712,-50.766
0.347191164,-49.576
0.334922911,-48.0179
0.322961363,-46.7298
0.310999816,-45.368
0.299344975,-43.6136
0.287076722,-42.3255
0.275421881,-41.1355
0.263460333,-39.97
0.251498786,-38.7431
0.239230533,-37.6513
0.227575692,-36.7986
0.215307438,-35.9951
0.203345891,-35.0627
0.191077637,-34.026
0.179729503,-33.2163
0.167154543,-32.5415
0.155499702,-32.0508
0.143538154,-31.3393
0.131269901,-30.7504
0.119308354,-30.137
0.107653513,-29.6646
0.095691965,-29.3457
0.083423712,-28.9101
0.071462165,-28.4439
0.059500617,-28.1066
0.04753907,-27.7079
0.035270816,-27.2478
0.023615976,-26.8184
0.011654428,-26.6282
-0.001227238,-26.524
-0.012575373,-26.4197
-0.024843626,-26.5669
-0.036498467,-26.9411
-0.048153308,-27.2233
-0.060728268,-27.7201
-0.072383109,-28.1495
-0.084958069,-28.8795
-0.096306203,-30.0695
-0.10918787,-30.9405
-0.120229298,-31.6889
-0.132497552,-32.4618
-0.144459099,-33.1795
-0.156727352,-33.934
-0.1686889,-34.5045
-0.180343741,-34.713
-0.192611994,-35.1608
-0.204266835,-35.7926
-0.216228382,-35.9828
-0.228496636,-35.8417
-0.240458183,-36.0012
-0.252419731,-36.13
-0.264687984,-36.0257
-0.276036119,-35.9276
-0.288611079,-35.9214
-0.300879332,-36.0748
-0.313147586,-36.1423
-0.324802427,-36.0503
-0.336763974,-36.3631
-0.348418815,-36.5226
-0.360687069,-36.5349
-0.37234191,-36.9213
-0.384303457,-37.3691
-0.396265004,-37.731
-0.390130877,-35.9276
-0.377862624,-34.5351
-0.36559437,-33.0323
-0.354552942,-32.2716
-0.342284688,-31.5233
-0.329709728,-30.3885
-0.3186683,-30.094
-0.306706753,-29.2537
-0.294131793,-28.4317
-0.282170246,-28.0575
-0.270208698,-27.3705
-0.258247151,-26.9718
-0.246285604,-26.3215
-0.234630763,-25.8676
-0.222362509,-25.4505
-0.210400962,-24.7451
-0.198439415,-24.1562
-0.186171161,-23.8924
-0.174209614,-22.9355
-0.162248067,-22.7392
-0.149979813,-21.8927
-0.138018266,-21.2793
-0.126363425,-20.8499
-0.11501529,-20.1015
-0.101826918,-19.2857
-0.08986537,-18.7643
-0.077903823,-18.0466
-0.066862395,-17.4332
-0.054594141,-16.4885
-0.042632594,-15.8751
-0.03036434,-15.2372
-0.018096087,-14.9857
-0.006134539,-14.6176
0.005827008,-14.4262
0.017481849,-13.9515
0.029750102,-13.4258
0.042325062,-12.9737
0.053673197,-12.4363
0.066248157,-11.9916
0.077596291,-11.6193
0.089864545,-11.3524
0.101519386,-11.1592
0.11378764,-11.042
0.12544248,-10.6476
0.137710734,-9.8183
0.149672281,-9.4551
0.162247241,-9.7367
0.173595376,-9.1908
0.185556923,-8.8049
0.19751847,-8.9847
0.209480018,-8.505
0.221748271,-8.5209
0.233709818,-8.2332
0.245671366,-8.2933
0.257939619,-7.7916
0.26959446,-8.1461
0.281556008,-7.8173
0.294130967,-7.3652
0.305479102,-7.8124
0.317440649,-7.6922
0.329402197,-7.1959
0.34167045,-6.7113
0.353631997,-6.2967
0.366206957,-5.9176
0.377861798,-5.2459
0.389823346,-4.2141
0.40117148,-2.891
0.413439734,-0.5008
0.425094575,1.5992
0.437976241,4.8251
0.449631082,9.3269
0.460979217,14.395
0.473860883,20.3837
0.485515724,27.1558
0.497783977,33.6211
0.509438818,40.2337
0.521400366,46.0428
0.533668619,50.2692
0.54532346,53.3424
0.557285007,55.4648
0.569859967,56.0721
0.581208102,55.5691
0.593783062,54.3484
0.605131196,52.6185
0.618012863,50.6311
0.629360997,48.4351
0.641935957,46.3004
0.653284092,44.1964
0.665552345,42.2948
0.677207186,40.4116
0.689782146,38.5039
0.701436987,36.9888
0.714011947,35.4553
0.725053375,34.0567
0.737628335,32.9219
0.749896589,31.7932
0.76155143,30.7933
0.773512977,29.6892
0.785474524,28.7016
