Potential (V),Current (A),
0.455765209,9.58E-06,
0.466499931,1.89E-05,
0.477234653,2.96E-05,
0.488582787,4.09E-05,
0.499624215,5.23E-05,
0.510052231,6.30E-05,
0.521400366,7.21E-05,
0.5327485,7.90E-05,
0.543483222,8.27E-05,
0.554831357,8.35E-05,
0.565566079,8.19E-05,
0.576607507,7.91E-05,
0.587648935,7.52E-05,
0.598383657,7.06E-05,
0.609425085,6.61E-05,
0.620159807,6.20E-05,
0.631507942,5.81E-05,
0.64254937,5.50E-05,
0.653590798,5.23E-05,
0.664938933,4.97E-05,
0.675673655,4.73E-05,
0.686408377,4.48E-05,
0.697449805,4.27E-05,
0.708491233,4.05E-05,
0.719532661,3.83E-05,
0.730574089,3.67E-05,
0.741308811,3.51E-05,
0.752043533,3.38E-05,
0.763391668,3.27E-05,
0.775046509,3.15E-05,
0.785474524,3.03E-05,
0.796822659,2.94E-05,
0.807250675,2.85E-05,
0.818598809,2.74E-05,
0.829640237,2.65E-05,
0.840068253,2.59E-05,
0.851723094,2.53E-05,
0.862457816,2.45E-05,
0.873499244,2.44E-05,
0.884233966,2.38E-05,
0.8955821,2.35E-05,
0.906316822,2.29E-05,
0.917971663,2.22E-05,
0.928399679,2.16E-05,
0.939441107,2.12E-05,
0.950482535,2.08E-05,
0.961523964,2.07E-05,
0.972565392,2.06E-05,
0.983913526,2.01E-05,
0.994341542,1.99E-05,
0.994341542,1.79E-05,
0.982993407,1.70E-05,
0.972258686,1.60E-05,
0.961523964,1.55E-05,
0.950482535,1.46E-05,
0.939441107,1.41E-05,
0.928399679,1.29E-05,
0.917358251,1.24E-05,
0.90570341,1.22E-05,
0.894968688,1.19E-05,
0.88392726,1.17E-05,
0.873499244,1.17E-05,
0.862151109,1.19E-05,
0.850802975,1.20E-05,
0.839761547,1.17E-05,
0.829333531,1.16E-05,
0.817985396,1.11E-05,
0.807557381,1.10E-05,
0.796209246,1.06E-05,
0.785167818,1.03E-05,
0.774433096,9.63E-06,
0.763084962,9.07E-06,
0.751430121,8.89E-06,
0.741002105,8.55E-06,
0.730267383,8.45E-06,
0.719225955,8.22E-06,
0.708491233,8.64E-06,
0.696836392,8.47E-06,
0.686408377,8.66E-06,
0.674753536,8.32E-06,
0.66432552,7.64E-06,
0.653284092,6.90E-06,
0.64254937,6.00E-06,
0.630894529,5.14E-06,
0.620466513,4.68E-06,
0.609118379,4.12E-06,
0.598076951,2.57E-06,
0.587035522,1.73E-08,
0.575994094,-1.33E-06,
0.565566079,-8.04E-06,
0.553911238,-1.32E-05,
0.543483222,-2.00E-05,
0.531521675,-2.84E-05,
0.521707072,-3.81E-05,
0.510052231,-4.89E-05,
0.499317509,-5.95E-05,
0.488582787,-6.99E-05,
0.477234653,-7.93E-05,
0.465886518,-8.68E-05,
0.455151796,-9.17E-05,
0.444110368,-9.35E-05,
0.433375646,-9.33E-05,
0.421720805,-9.11E-05,
0.411292789,-8.75E-05,
0.400558068,-8.38E-05,
0.389209933,-7.96E-05,
0.378168505,-7.56E-05,
0.36682037,-7.15E-05,
0.355778942,-6.81E-05,
0.345350926,-6.49E-05,
0.334002792,-6.21E-05,
0.32326807,-5.98E-05,
0.311919935,-5.76E-05,
0.301185213,-5.57E-05,
0.290143785,-5.37E-05,
0.279102357,-5.23E-05,
0.268060929,-5.08E-05,
0.2570195,-4.95E-05,
0.246591485,-4.82E-05,
0.234936644,-4.68E-05,
0.224508628,-4.60E-05,
0.2134672,-4.51E-05,
0.202119065,-4.43E-05,
0.191384344,-4.31E-05,
0.180342915,-4.25E-05,
0.169301487,-4.18E-05,
0.158260059,-4.08E-05,
0.146911924,-4.05E-05,
0.136483909,-3.98E-05,
0.125135774,-3.90E-05,
0.11378764,-3.88E-05,
0.103052918,-3.80E-05,
0.092011489,-3.75E-05,
0.080970061,-3.73E-05,
0.070235339,-3.68E-05,
0.058887205,-3.63E-05,
0.048152483,-3.59E-05,
0.037417761,-3.55E-05,
0.026069626,-3.47E-05,
0.015028198,-3.47E-05,
0.004293476,-3.44E-05,
-0.006441246,-3.43E-05,
-0.017482674,-3.41E-05,
-0.028524102,-3.41E-05,
-0.039565531,-3.41E-05,
-0.050606959,-3.42E-05,
-0.0622618,-3.43E-05,
-0.072383109,-3.47E-05,
-0.083731244,-3.52E-05,
-0.095079378,-3.55E-05,
-0.093852553,-3.45E-05,
-0.082811125,-3.38E-05,
-0.071769696,-3.28E-05,
-0.060421562,-3.17E-05,
-0.049380133,-3.12E-05,
-0.038645412,-3.06E-05,
-0.027603983,-2.94E-05,
-0.016562555,-2.93E-05,
-0.005827833,-2.88E-05,
0.004906889,-2.80E-05,
0.016868436,-2.78E-05,
0.027603158,-2.75E-05,
0.03833788,-2.68E-05,
0.049072602,-2.68E-05,
0.06011403,-2.66E-05,
0.071155458,-2.58E-05,
0.082503593,-2.58E-05,
0.093545021,-2.56E-05,
0.104586449,-2.51E-05,
0.115321171,-2.51E-05,
0.126055893,-2.46E-05,
0.137404028,-2.43E-05,
0.148445456,-2.45E-05,
0.159180178,-2.39E-05,
0.170221606,-2.41E-05,
0.180649622,-2.35E-05,
0.192304463,-2.34E-05,
0.203345891,-2.33E-05,
0.214694025,-2.29E-05,
0.225735454,-2.30E-05,
0.236163469,-2.26E-05,
0.247204897,-2.27E-05,
0.257632913,-2.22E-05,
0.269901167,-2.20E-05,
0.280329182,-2.22E-05,
0.291677317,-2.15E-05,
0.302105332,-2.16E-05,
0.313453467,-2.11E-05,
0.324494895,-2.08E-05,
0.335229617,-2.06E-05,
0.346271045,-1.99E-05,
0.357312474,-1.94E-05,
0.368660608,-1.83E-05,
0.37939533,-1.75E-05,
0.390130052,-1.57E-05,
0.401784893,-1.41E-05,
0.412212908,-1.06E-05,
0.423254337,-7.88E-06,
0.434295765,-2.29E-06,
0.4456439,4.00E-07,
0.456071915,1.11E-05,
0.46742005,2.10E-05,
0.478461478,3.14E-05,
0.488889493,4.28E-05,
0.500237628,5.39E-05,
0.51097235,6.46E-05,
0.522013778,7.37E-05,
0.533361913,7.97E-05,
0.544710047,8.28E-05,
0.555751476,8.36E-05,
0.566179491,8.18E-05,
0.577220919,7.79E-05,
0.588262348,7.41E-05,
0.599303776,6.98E-05,
0.610038498,6.50E-05,
0.621386632,6.12E-05,
0.632428061,5.75E-05,
0.643162783,5.40E-05,
0.653897504,5.11E-05,
0.665552345,4.89E-05,
0.676287067,4.61E-05,
0.687328496,4.37E-05,
0.698369924,4.18E-05,
0.709104646,3.90E-05,
0.72045278,3.80E-05,
0.731187502,3.60E-05,
0.74222893,3.48E-05,
0.753577065,3.37E-05,
0.764005081,3.23E-05,
0.775353215,3.15E-05,
0.786394643,3.01E-05,
0.797129365,2.94E-05,
0.807864087,2.82E-05,
0.819518928,2.73E-05,
0.829946944,2.70E-05,
0.841295078,2.60E-05,
0.851723094,2.53E-05,
0.863377935,2.49E-05,
0.874419363,2.42E-05,
0.885460791,2.35E-05,
0.896195513,2.33E-05,
0.907543648,2.27E-05,
0.917971663,2.25E-05,
0.929013092,2.17E-05,
0.94005452,2.14E-05,
0.951095948,2.11E-05,
0.962750789,2.09E-05,
0.972872098,2.07E-05,
0.984220233,2.04E-05,
0.995261661,1.97E-05,
0.993728129,1.78E-05,
0.982073288,1.67E-05,
0.97103186,1.58E-05,
0.960910551,1.53E-05,
0.949869123,1.46E-05,
0.938214282,1.42E-05,
0.92747956,1.34E-05,
0.916438132,1.28E-05,
0.905089997,1.19E-05,
0.894968688,1.18E-05,
0.883007141,1.18E-05,
0.872579125,1.22E-05,
0.861537697,1.17E-05,
0.850496268,1.06E-05,
0.83945484,1.10E-05,
0.828413412,1.12E-05,
0.81767869,1.06E-05,
0.806637262,1.01E-05,
0.795289127,1.04E-05,
0.784247699,9.94E-06,
0.773206271,9.47E-06,
0.762164843,1.03E-05,
0.751430121,8.76E-06,
0.740695399,9.92E-06,
0.729040558,8.29E-06,
0.718305836,9.48E-06,
0.707571114,8.14E-06,
0.696836392,8.37E-06,
0.685794964,8.55E-06,
0.674140123,7.62E-06,
0.663405401,7.15E-06,
0.652977385,7.17E-06,
0.641629251,6.76E-06,
0.630587823,6.03E-06,
0.619853101,5.16E-06,
0.608811672,4.31E-06,
0.597463538,2.55E-06,
0.586728816,-9.54E-08,
0.575687388,-1.21E-06,
0.564032547,-7.68E-06,
0.553911238,-1.23E-05,
0.542869809,-1.92E-05,
0.531828381,-2.79E-05,
0.520480247,-3.70E-05,
0.509438818,-4.80E-05,
0.49839739,-5.86E-05,
0.487662668,-6.96E-05,
0.47662124,-7.88E-05,
0.465273105,-8.59E-05,
0.453924971,-9.10E-05,
0.443496955,-9.36E-05,
0.432455527,-9.36E-05,
0.421720805,-9.18E-05,
0.41037267,-8.86E-05,
0.399637949,-8.47E-05,
0.387983108,-8.04E-05,
0.378168505,-7.61E-05,
0.366513664,-7.21E-05,
0.356085648,-6.84E-05,
0.344737514,-6.48E-05,
0.333696085,-6.20E-05,
0.322654657,-5.98E-05,
0.311613229,-5.75E-05,
0.300571801,-5.53E-05,
0.28891696,-5.38E-05,
0.278182238,-5.20E-05,
0.267754222,-5.07E-05,
0.256712794,-4.93E-05,
0.245364659,-4.81E-05,
0.234629938,-4.70E-05,
0.223588509,-4.60E-05,
0.212547081,-4.50E-05,
0.201505653,-4.43E-05,
0.190464225,-4.30E-05,
0.17911609,-4.27E-05,
0.168688074,-4.17E-05,
0.157646646,-4.09E-05,
0.146605218,-4.06E-05,
0.13556379,-3.98E-05,
0.124215655,-3.89E-05,
0.113480933,-3.86E-05,
0.102746211,-3.83E-05,
0.091704783,-3.74E-05,
0.080049942,-3.69E-05,
0.069621927,-3.68E-05,
0.058580498,-3.64E-05,
0.04753907,-3.58E-05,
0.036497642,-3.54E-05,
0.025456214,-3.53E-05,
0.014108079,-3.46E-05,
0.003680063,-3.46E-05,
-0.007361365,-3.43E-05,
-0.018402793,-3.41E-05,
-0.029137515,-3.41E-05,
-0.04048565,-3.42E-05,
-0.051220371,-3.44E-05,
-0.062568506,-3.43E-05,
-0.073303228,-3.48E-05,
-0.084651363,-3.49E-05,
-0.095692791,-3.57E-05,
-0.093545846,-3.47E-05,
-0.082197712,-3.34E-05,
-0.070849577,-3.27E-05,
-0.059808149,-3.17E-05,
-0.048766721,-3.08E-05,
-0.037725293,-3.03E-05,
-0.026990571,-2.98E-05,
-0.016255849,-2.91E-05,
-0.004907714,-2.84E-05,
0.006133714,-2.79E-05,
0.017175142,-2.76E-05,
0.027909864,-2.73E-05,
0.038644586,-2.70E-05,
0.050299427,-2.66E-05,
0.061647562,-2.62E-05,
0.071768871,-2.60E-05,
0.082810299,-2.55E-05,
0.094158434,-2.54E-05,
0.105199862,-2.53E-05,
0.115627878,-2.49E-05,
0.127282718,-2.45E-05,
0.138324147,-2.44E-05,
0.149365575,-2.41E-05,
0.160407003,-2.39E-05,
0.171141725,-2.38E-05,
0.18248986,-2.35E-05,
0.192917875,-2.34E-05,
0.203959304,-2.34E-05,
0.215307438,-2.31E-05,
0.22604216,-2.28E-05,
0.236776882,-2.27E-05,
0.248125016,-2.25E-05,
0.258859738,-2.22E-05,
0.269901167,-2.23E-05,
0.280942595,-2.19E-05,
0.291677317,-2.14E-05,
0.303638864,-2.14E-05,
0.31406688,-2.12E-05,
0.325415014,-2.07E-05,
0.33584303,-2.03E-05,
0.346884458,-1.98E-05,
0.357925886,-1.92E-05,
0.368660608,-1.83E-05,
0.380008743,-1.71E-05,
0.391050171,-1.56E-05,
0.402398306,-1.41E-05,
0.413133027,-1.04E-05,
0.423867749,-6.08E-06,
0.434909178,-2.04E-06,
0.445950606,7.44E-07,
0.456992034,1.31E-05,
0.467726756,2.27E-05,
0.478768184,3.37E-05,
0.489809612,4.51E-05,
0.501157747,5.63E-05,
0.512199175,6.66E-05,
0.523240604,7.50E-05,
0.533975325,8.06E-05,
0.544710047,8.30E-05,
0.555751476,8.28E-05,
0.56709961,8.07E-05,
0.577834332,7.72E-05,
0.589182467,7.27E-05,
0.600223895,6.80E-05,
0.610958617,6.38E-05,
0.622000045,6.00E-05,
0.632734767,5.62E-05,
0.644389608,5.30E-05,
0.654817623,5.01E-05,
0.665859052,4.75E-05,
0.67690048,4.52E-05,
0.687941908,4.26E-05,
0.698983336,4.05E-05,
0.710024765,3.87E-05,
0.720759487,3.72E-05,
0.732107621,3.57E-05,
0.743149049,3.45E-05,
0.754190478,3.30E-05,
0.765231906,3.20E-05,
0.776273334,3.08E-05,
0.787008056,3.00E-05,
0.797742778,2.86E-05,
0.809090913,2.82E-05,
0.819825634,2.69E-05,
0.830867063,2.64E-05,
0.841908491,2.56E-05,
0.852949919,2.50E-05,
0.86460476,2.46E-05,
0.875646188,2.41E-05,
0.886074204,2.38E-05,
0.897115632,2.32E-05,
0.907850354,2.25E-05,
0.918891782,2.22E-05,
0.929626504,2.16E-05,
0.941281345,2.15E-05,
0.952016067,2.13E-05,
0.963057495,2.06E-05,
0.974098924,2.01E-05,
0.985140352,2.01E-05,
0.996488486,1.99E-05,
0.99280801,1.76E-05,
0.981766582,1.65E-05,
0.97103186,1.55E-05,
0.959990432,1.49E-05,
0.948642297,1.43E-05,
0.937294163,1.35E-05,
0.926866147,1.29E-05,
0.915518013,1.22E-05,
0.904476584,1.17E-05,
0.893741862,1.13E-05,
0.882700434,1.12E-05,
0.8713523,1.09E-05,
0.860310871,1.10E-05,
0.849882856,1.12E-05,
0.838841428,1.11E-05,
0.828106706,1.12E-05,
0.816758571,1.10E-05,
0.805717143,1.06E-05,
0.794675715,9.85E-06,
0.78332758,9.66E-06,
0.772899564,9.90E-06,
0.762164843,9.94E-06,
0.750816708,9.37E-06,
0.739468573,8.43E-06,
0.729040558,8.81E-06,
0.71799913,9.14E-06,
0.706957701,8.93E-06,
0.69530286,7.67E-06,
0.684568138,7.84E-06,
0.673833417,8.23E-06,
0.662485282,7.83E-06,
0.65175056,6.77E-06,
0.640402425,6.41E-06,
0.629667704,5.77E-06,
0.618932982,5.11E-06,
0.607584847,4.47E-06,
0.597156832,2.67E-06,
0.585808697,-2.45E-07,
0.574460562,-1.26E-06,
0.563419134,-7.39E-06,
0.553297825,-1.24E-05,
0.541642984,-1.89E-05,
0.530908262,-2.71E-05,
0.519866834,-3.65E-05,
0.508825406,-4.71E-05,
0.496863858,-5.80E-05,
0.486742549,-6.86E-05,
0.476007827,-7.79E-05,
0.464659693,-8.54E-05,
0.454538383,-9.05E-05,
0.442883542,-9.31E-05,
0.431535408,-9.34E-05,
0.42049398,-9.17E-05,
0.409759258,-8.85E-05,
0.398717829,-8.47E-05,
0.387369695,-8.06E-05,
0.376328267,-7.64E-05,
0.366206957,-7.24E-05,
0.354858823,-6.85E-05,
0.343817395,-6.50E-05,
0.333082673,-6.22E-05,
0.321734538,-5.99E-05,
0.310999816,-5.76E-05,
0.299958388,-5.56E-05,
0.289223666,-5.38E-05,
0.278182238,-5.20E-05,
0.267447516,-5.05E-05,
0.255792675,-4.94E-05,
0.245057953,-4.85E-05,
0.233709818,-4.72E-05,
0.22266839,-4.58E-05,
0.211626962,-4.51E-05,
0.199972121,-4.44E-05,
0.189850812,-4.30E-05,
0.178502677,-4.27E-05,
0.167767955,-4.20E-05,
0.156419821,-4.09E-05,
0.145991805,-4.07E-05,
0.134643671,-3.97E-05,
0.123295536,-3.94E-05,
0.11286752,-3.83E-05,
0.101826092,-3.83E-05,
0.09109137,-3.74E-05,
0.079743236,-3.72E-05,
0.068701808,-3.67E-05,
0.057660379,-3.64E-05,
0.046618951,-3.60E-05,
0.035884229,-3.53E-05,
0.024842801,-3.55E-05,
0.013494666,-3.47E-05,
0.002759944,-3.48E-05,
-0.007974778,-3.46E-05,
-0.019322912,-3.42E-05,
-0.030057634,-3.45E-05,
-0.041099062,-3.42E-05,
-0.052140491,-3.43E-05,
-0.063181919,-3.46E-05,
-0.074530053,-3.48E-05,
-0.085264775,-3.51E-05,
-0.095999497,-3.58E-05,
-0.092319021,-3.45E-05,
-0.081277593,-3.32E-05,
-0.070236165,-3.28E-05,
-0.059194736,-3.20E-05,
-0.048153308,-3.08E-05,
-0.037418586,-3.01E-05,
-0.025763745,-2.98E-05,
-0.01533573,-2.91E-05,
-0.004294301,-2.85E-05,
0.007053833,-2.80E-05,
0.017788555,-2.79E-05,
0.02913669,-2.72E-05,
0.039871412,-2.70E-05,
0.050606133,-2.69E-05,
0.061954268,-2.64E-05,
0.072995696,-2.58E-05,
0.083730418,-2.58E-05,
0.094771846,-2.53E-05,
0.105813275,-2.50E-05,
0.116854703,-2.48E-05,
0.127896131,-2.46E-05,
0.139244266,-2.42E-05,
0.149672281,-2.43E-05,
0.161020416,-2.39E-05,
0.172061844,-2.35E-05,
0.182796566,-2.36E-05,
0.194144701,-2.34E-05,
0.204879423,-2.29E-05,
0.215614144,-2.30E-05,
0.226962279,-2.28E-05,
0.237390295,-2.26E-05,
0.249045136,-2.23E-05,
0.260086564,-2.23E-05,
0.270821286,-2.17E-05,
0.281862714,-2.18E-05,
0.293210848,-2.18E-05,
0.30394557,-2.10E-05,
0.315293705,-2.10E-05,
0.325415014,-2.08E-05,
0.336456442,-2.01E-05,
0.348111283,-1.99E-05,
0.358539299,-1.90E-05,
0.369887434,-1.80E-05,
0.380622155,-1.68E-05,
0.391663584,-1.54E-05,
0.402398306,-1.26E-05,
0.41374644,-1.06E-05,
0.424787868,-5.17E-06,
0.436136003,-3.77E-07,
0.446564019,2.01E-06,
0.457912153,1.51E-05,
0.468646875,2.45E-05,
0.479688303,3.56E-05,
0.491036438,4.71E-05,
0.50177116,5.82E-05,
0.512812588,6.81E-05,
0.524160723,7.60E-05,
0.534282032,8.13E-05,
0.545630166,8.32E-05,
0.556671595,8.25E-05,
0.567713023,7.99E-05,
0.578754451,7.62E-05,
0.589795879,7.18E-05,
0.600837308,6.73E-05,
0.611878736,6.28E-05,
0.622920164,5.90E-05,
0.633654886,5.53E-05,
0.644696314,5.20E-05,
0.655737743,4.91E-05,
0.666779171,4.65E-05,
0.677820599,4.41E-05,
0.688555321,4.19E-05,
0.699596749,4.03E-05,
0.71125159,3.86E-05,
0.722293018,3.70E-05,
0.73302774,3.56E-05,
0.743455756,3.42E-05,
0.75480389,3.30E-05,
0.765845319,3.17E-05,
0.776886747,3.07E-05,
0.787928175,2.96E-05,
0.79927631,2.89E-05,
0.809704325,2.79E-05,
0.820439047,2.71E-05,
0.831480475,2.63E-05,
0.84282861,2.57E-05,
0.853563332,2.50E-05,
0.864911466,2.44E-05,
0.875339482,2.37E-05,
0.886994323,2.31E-05,
0.897729045,2.30E-05,
0.908463767,2.28E-05,
0.919811901,2.21E-05,
0.931160036,2.15E-05,
0.941894758,2.11E-05,
0.95262948,2.10E-05,
0.963977614,2.07E-05,
0.975019043,2.03E-05,
0.985753764,1.99E-05,
0.996795193,1.94E-05,
0.992194598,1.72E-05,
0.981153169,1.65E-05,
0.970111741,1.58E-05,
0.959070313,1.51E-05,
0.948028885,1.44E-05,
0.93668075,1.42E-05,
0.925946028,1.36E-05,
0.915211306,1.26E-05,
0.903863172,1.24E-05,
0.89312845,1.20E-05,
0.882087022,1.18E-05,
0.870432181,1.18E-05,
0.860004165,1.17E-05,
0.849269443,1.12E-05,
0.837921309,1.09E-05,
0.82687988,1.01E-05,
0.815838452,1.00E-05,
0.804797024,1.00E-05,
0.794062302,1.02E-05,
0.78332758,1.00E-05,
0.771979445,9.88E-06,
0.760938017,9.28E-06,
0.750203295,8.68E-06,
0.738855161,8.81E-06,
0.728120439,8.94E-06,
0.717079011,9.29E-06,
0.706344289,8.72E-06,
0.69530286,7.87E-06,
0.683954726,7.51E-06,
0.672606591,7.62E-06,
0.661871869,7.48E-06,
0.650830441,7.45E-06,
0.639789013,6.55E-06,
0.628440878,5.38E-06,
0.617706156,4.62E-06,
0.606971434,3.84E-06,
0.595930006,2.76E-06,
0.584888578,1.44E-07,
0.574153856,-1.25E-06,
0.562499015,-7.27E-06,
0.552071,-1.21E-05,
0.541029571,-1.83E-05,
0.530601556,-2.65E-05,
0.518640008,-3.62E-05,
0.507905287,-4.70E-05,
0.497170565,-5.75E-05,
0.486129136,-6.78E-05,
0.475087708,-7.77E-05,
0.463739574,-8.53E-05,
0.452698145,-9.01E-05,
0.441656717,-9.27E-05,
0.430615289,-9.29E-05,
0.419573861,-9.11E-05,
0.408839139,-8.81E-05,
0.39779771,-8.46E-05,
0.386756282,-8.06E-05,
0.376328267,-7.62E-05,
0.364673426,-7.25E-05,
0.353631997,-6.86E-05,
0.342897276,-6.52E-05,
0.332162554,-6.22E-05,
0.321427832,-6.00E-05,
0.309772991,-5.75E-05,
0.298731563,-5.57E-05,
0.288303547,-5.40E-05,
0.276648706,-5.23E-05,
0.265913984,-5.06E-05,
0.255179262,-4.94E-05,
0.244137834,-4.84E-05,
0.233403112,-4.71E-05,
0.221748271,-4.59E-05,
0.210706843,-4.52E-05,
0.199665415,-4.44E-05,
0.188930693,-4.32E-05,
0.177582558,-4.24E-05,
0.167461249,-4.19E-05,
0.155806408,-4.12E-05,
0.145071686,-4.05E-05,
0.134643671,-3.98E-05,
0.123295536,-3.91E-05,
0.111947401,-3.88E-05,
0.100599267,-3.84E-05,
0.090171251,-3.79E-05,
0.079129823,-3.72E-05,
0.068088395,-3.65E-05,
0.057046967,-3.63E-05,
0.045698832,-3.60E-05,
0.03496411,-3.56E-05,
0.023615976,-3.52E-05,
0.01318796,-3.48E-05,
0.001839825,-3.47E-05,
-0.00858819,-3.47E-05,
-0.019936325,-3.45E-05,
-0.030671047,-3.40E-05,
-0.042019181,-3.46E-05,
-0.052753903,-3.43E-05,
-0.063795331,-3.44E-05,
-0.07483676,-3.48E-05,
-0.086184894,-3.53E-05,
-0.097226322,-3.56E-05,
-0.091092196,-3.44E-05,
-0.080357474,-3.38E-05,
-0.069622752,-3.24E-05,
-0.058274617,-3.15E-05,
-0.047846602,-3.11E-05,
-0.036191761,-3.03E-05,
-0.025150333,-2.95E-05,
-0.014108904,-2.92E-05,
-0.003374182,-2.87E-05,
0.007667246,-2.82E-05,
0.018095261,-2.77E-05,
0.02913669,-2.74E-05,
0.040484824,-2.71E-05,
0.051832959,-2.67E-05,
0.062567681,-2.62E-05,
0.073915815,-2.58E-05,
0.084343831,-2.55E-05,
0.095078553,-2.54E-05,
0.106426687,-2.52E-05,
0.117774822,-2.49E-05,
0.12881625,-2.47E-05,
0.139550972,-2.45E-05,
0.150899107,-2.42E-05,
0.161327122,-2.38E-05,
0.172675257,-2.35E-05,
0.183716685,-2.32E-05,
0.194758113,-2.34E-05,
0.205492835,-2.32E-05,
0.216227557,-2.31E-05,
0.227268985,-2.30E-05,
0.239230533,-2.26E-05,
0.249658548,-2.24E-05,
0.260699976,-2.21E-05,
0.271434698,-2.17E-05,
0.282476127,-2.17E-05,
0.293824261,-2.16E-05,
0.304558983,-2.14E-05,
0.315907118,-2.11E-05,
0.326335133,-2.06E-05,
0.337989974,-2.01E-05,
0.348111283,-1.95E-05,
0.359459418,-1.89E-05,
0.370807553,-1.79E-05,
0.381542274,-1.66E-05,
0.392890409,-1.50E-05,
0.403318425,-1.31E-05,
0.414666559,-1.00E-05,
0.425401281,-5.61E-06,
0.437362828,2.84E-07,
0.447484138,7.49E-06,
0.458218859,1.63E-05,
0.4698737,2.62E-05,
0.480915129,3.71E-05,
0.491343144,4.87E-05,
0.502384572,5.99E-05,
0.513426001,6.95E-05,
0.524467429,7.70E-05,
0.535508857,8.17E-05,
0.546550285,8.34E-05,
0.557591714,8.26E-05,
0.568019729,7.96E-05,
0.579367864,7.56E-05,
0.590102586,7.09E-05,
0.600837308,6.63E-05,
0.612492149,6.18E-05,
0.623533577,5.76E-05,
0.634881711,5.42E-05,
0.645616433,5.09E-05,
0.656351155,4.83E-05,
0.667392583,4.59E-05,
0.679047424,4.38E-05,
0.689782146,4.19E-05,
0.700210162,3.99E-05,
0.71125159,3.86E-05,
0.722906431,3.69E-05,
0.733641153,3.52E-05,
0.744682581,3.37E-05,
0.755724009,3.22E-05,
0.766765438,3.08E-05,
0.776886747,3.00E-05,
0.788848294,2.93E-05,
0.799583016,2.85E-05,
0.810317738,2.76E-05,
0.821359166,2.66E-05,
0.833014007,2.61E-05,
0.843748729,2.52E-05,
0.854483451,2.48E-05,
0.865524879,2.43E-05,
0.876566307,2.38E-05,
0.887301029,2.34E-05,
0.898649164,2.28E-05,
0.909077179,2.22E-05,
0.92073202,2.16E-05,
0.931773449,2.14E-05,
0.942201464,2.11E-05,
0.953242892,2.08E-05,
0.964591027,2.04E-05,
0.975632455,2.02E-05,
0.986673883,1.98E-05,
