Potential (V),Current (A),
0.299651681620508,-6.42E-06,-6.4205905241474
0.311919935225452,-4.74E-06,-4.74474708171206
0.323881482490272,-2.21E-06,-2.21257953765164
0.335843029755093,1.28E-06,1.28393408102541
0.348111283360037,6.23E-06,6.22613870450904
0.359766124284733,1.28E-05,12.8215518425269
0.371114258869306,2.13E-05,21.2731517509728
0.383995925154497,3.14E-05,31.4435339894713
0.395650766079194,4.30E-05,43.0063630121309
0.407612313344015,5.53E-05,55.2868848706798
0.419573860608835,6.71E-05,67.1134813458457
0.431228701533532,7.72E-05,77.2225223163195
0.444110367818723,8.48E-05,84.7613641565576
0.455765208743419,8.86E-05,88.5706569008927
0.46772675600824,8.86E-05,88.5829251544976
0.479381596932936,8.55E-05,85.534264133669
0.49164985053788,8.05E-05,80.4674753948272
0.503918104142824,7.50E-05,75.0142366674296
0.515266238727398,6.94E-05,69.4076447699702
0.527841198672465,6.44E-05,64.3960631723506
0.539802745937285,6.01E-05,60.059235523003
0.551150880521858,5.61E-05,56.1027237354086
0.563112427786679,5.30E-05,52.9743190661479
0.57599409407187,5.02E-05,50.1648889906157
0.58795564133669,4.79E-05,47.919798580911
0.599610482261387,4.56E-05,45.6440375371939
0.611265323186084,4.38E-05,43.8222018768597
0.623840283131151,4.22E-05,42.2334630350195
0.635801830395971,4.09E-05,40.8716868848707
0.647456671320668,3.96E-05,39.6203250171664
0.659418218585489,3.83E-05,38.2830853742275
0.671993178530556,3.74E-05,37.3691004806592
0.683341313115129,3.64E-05,36.418310826276
0.695916273060197,3.56E-05,35.5840695811398
0.707571113984893,3.47E-05,34.7375600823987
0.719839367589837,3.39E-05,33.9217212176699
0.731494208514534,3.33E-05,33.2653696498054
0.743149049439231,3.27E-05,32.6764934767681
0.755724009384298,3.21E-05,32.1305561913481
0.767378850308995,3.15E-05,31.504875257496
0.779647103913939,3.11E-05,31.1245593957427
0.791608651178759,3.08E-05,30.7687800411994
0.796515952620737,2.53E-05,25.278736552987
0.784247699015793,2.22E-05,22.1687342641337
0.771979445410849,2.06E-05,20.5983978027008
0.759711191805905,1.93E-05,19.261158159762
0.748363057221332,1.82E-05,18.2122224765393
0.736401509956512,1.71E-05,17.1264820325017
0.724439962691691,1.64E-05,16.3842526894026
0.711865002746624,1.56E-05,15.6420233463035
0.700516868162051,1.49E-05,14.8629892423896
0.688248614557107,1.42E-05,14.2005035477226
0.676287067292286,1.35E-05,13.5110276951247
0.664325520027466,1.30E-05,13.008029297322
0.652363972762646,1.25E-05,12.5209796292058
0.640095719157702,1.19E-05,11.9063401235981
0.628440878233005,1.15E-05,11.4824719615473
0.616479330968185,1.12E-05,11.2168642710002
0.604211077363241,1.08E-05,10.7752071412222
0.592556236438544,1.02E-05,10.2341771572442
0.5802879828336,9.76E-06,9.75878233005264
0.56832643556878,9.45E-06,9.44900892652781
0.55636488830396,8.73E-06,8.73192950331884
0.543789928358892,7.97E-06,7.9749782558938
0.532135087434195,6.80E-06,6.80213321126116
0.519866833829251,5.52E-06,5.52255436026551
0.507905286564431,3.50E-06,3.50381322957198
0.495637032959487,5.52E-07,0.551519340810254
0.484288898374914,-3.44E-06,-3.43879148546578
0.472327351110094,-8.67E-06,-8.67365529869535
0.460672510185397,-1.58E-05,-15.7555046921492
0.448404256580453,-2.46E-05,-24.603982604715
0.436442709315633,-3.51E-05,-35.1240100709545
0.423867749370565,-4.66E-05,-46.6193636987869
0.412519614785992,-5.85E-05,-58.5318379491875
0.400558067521172,-6.97E-05,-69.6959487296864
0.388596520256352,-7.90E-05,-79.0136873426413
0.376634972991531,-8.56E-05,-85.6017395284962
0.364673425726711,-8.89E-05,-88.8773632410162
0.352405172121767,-8.87E-05,-88.6872053101396
0.340136918516823,-8.58E-05,-85.8225680933852
0.328175371252003,-8.15E-05,-81.4612039368277
0.316520530327306,-7.65E-05,-76.4741588464179
0.304558983062486,-7.17E-05,-71.7079423208972
0.292290729457542,-6.72E-05,-67.168688487068
0.280329182192721,-6.32E-05,-63.1999084458686
0.268367634927901,-5.99E-05,-59.8752117189288
0.256406087663081,-5.68E-05,-56.8020141908904
0.244137834058137,-5.42E-05,-54.2195468070497
0.231562874113069,-5.19E-05,-51.949919890135
0.220214739528496,-5.00E-05,-49.999267566949
0.208253192263676,-4.84E-05,-48.3921263447013
0.196905057679103,-4.67E-05,-46.6868390936141
0.184330097734035,-4.54E-05,-45.4232089723049
0.172675256809338,-4.42E-05,-44.1657129777981
0.160407003204395,-4.31E-05,-43.0738384069581
0.148445455939574,-4.21E-05,-42.1169146257725
0.136790615014878,-4.11E-05,-41.1109178301671
0.124522361409934,-4.03E-05,-40.3380178530556
0.112867520485237,-3.95E-05,-39.5099107347219
0.100292560540169,-3.88E-05,-38.8044861524376
0.0886377196154726,-3.82E-05,-38.2094758525978
0.0763694660105287,-3.76E-05,-37.5531242847333
0.0644079187457084,-3.70E-05,-36.9519798580911
0.0524463714808881,-3.64E-05,-36.3631036850538
0.0407915305561913,-3.59E-05,-35.9214465552758
0.0279098642710002,-3.54E-05,-35.3877775234607
0.0162550233463035,-3.51E-05,-35.0626688029297
0.00460018242160677,-3.45E-05,-34.5474021515221
-0.00797477752346074,-3.41E-05,-34.1057450217441
-0.0196296184481575,-3.38E-05,-33.8481116960403
-0.0318978720531014,-3.35E-05,-33.5352712291142
-0.0435527129777981,-3.33E-05,-33.2653696498054
-0.0561276729228656,-3.31E-05,-33.1181506065461
-0.0671691011673152,-3.29E-05,-32.9095902952621
-0.0797440611123827,-3.31E-05,-33.0506752117189
-0.091705608377203,-3.32E-05,-33.1856260013733
-0.1033604493019,-3.35E-05,-33.4923323414969
-0.11532199656672,-3.41E-05,-34.0750743877317
-0.127590250171664,-3.49E-05,-34.8541084916457
-0.139551797436484,-3.58E-05,-35.8478370336461
-0.152126757381552,-3.70E-05,-37.0194552529183
-0.163474891966125,-3.83E-05,-38.276951247425
-0.174823026550698,-3.96E-05,-39.5528496223392
-0.187397986495766,-4.09E-05,-40.8594186312657
-0.199972946440833,-4.20E-05,-42.0003662165255
-0.211014374685283,-4.32E-05,-43.1781185626001
-0.223282628290227,-4.41E-05,-44.1411764705882
-0.23555088189517,-4.51E-05,-45.061295490959
-0.247512429159991,-4.57E-05,-45.6869764248112
-0.259473976424811,-4.61E-05,-46.0795605401694
-0.271435523689631,-4.67E-05,-46.6745708400091
-0.283703777294575,-4.70E-05,-46.9751430533303
-0.295358618219272,-4.72E-05,-47.1775692378118
-0.307320165484092,-4.73E-05,-47.3493247882811
-0.319588419089036,-4.74E-05,-47.4229343099107
-0.331549966353857,-4.75E-05,-47.4597390707256
-0.343511513618677,-4.75E-05,-47.478141451133
-0.355473060883497,-4.76E-05,-47.6008239871824
-0.367434608148318,-4.77E-05,-47.6682993820096
-0.380009568093385,-4.77E-05,-47.6744335088121
-0.391357702677958,-4.79E-05,-47.8891279468986
-0.395344885099565,-4.63E-05,-46.2513160906386
-0.383383337834745,-4.43E-05,-44.2761272602426
-0.370501671549554,-4.29E-05,-42.9327534905013
-0.359153536964981,-4.18E-05,-41.7672693980316
-0.346885283360037,-4.06E-05,-40.5956511787594
-0.33523044243534,-3.97E-05,-39.7000686655985
-0.322962188830396,-3.88E-05,-38.7738155184253
-0.311000641565576,-3.79E-05,-37.8720988784619
-0.299039094300755,-3.70E-05,-36.9887846189059
-0.287077547035935,-3.62E-05,-36.1790798809796
-0.275115999771115,-3.52E-05,-35.1546807049668
-0.263154452506294,-3.43E-05,-34.2836346990158
-0.251499611581598,-3.35E-05,-33.4616617074846
-0.23892465163653,-3.25E-05,-32.5170061799039
-0.227269810711833,-3.15E-05,-31.4680704966812
-0.215001557106889,-3.04E-05,-30.4436713206683
-0.203346716182193,-2.95E-05,-29.4622110322728
-0.191385168917372,-2.85E-05,-28.4807507438773
-0.179423621652552,-2.72E-05,-27.2232547493706
-0.167462074387732,-2.62E-05,-26.1681849393454
-0.155193820782788,-2.50E-05,-25.0149691004807
-0.143232273517967,-2.39E-05,-23.9108262760357
-0.131577432593271,-2.28E-05,-22.8496223392081
-0.119309178988327,-2.18E-05,-21.8313572899977
-0.10765433806363,-2.08E-05,-20.8192263675898
-0.0956927907988098,-2.00E-05,-20.0033875028611
-0.0834245371938659,-1.92E-05,-19.1691462577249
-0.0711562835889219,-1.84E-05,-18.3594415197986
-0.0595014426642252,-1.76E-05,-17.5681391622797
-0.0475398953994049,-1.68E-05,-16.7768368047608
-0.035271641794461,-1.59E-05,-15.9364614328222
-0.0230033881895171,-1.51E-05,-15.089951934081
-0.0110418409246967,-1.39E-05,-13.9490043488212
0.000919706340123598,-1.29E-05,-12.8810528725109
0.0128812536049439,-1.16E-05,-11.6437994964523
0.0248428008697642,-1.02E-05,-10.2427649347677
0.036497641794461,-8.69E-06,-8.68837720302128
0.0481524827191577,-7.15E-06,-7.14993820096132
0.0607274426642252,-5.75E-06,-5.7538109407187
0.0726889899290455,-4.25E-06,-4.2540169375143
0.0840371245136187,-3.09E-06,-3.09405355916686
0.0972254971389334,-2.15E-06,-2.14817120622568
0.108573631723507,-1.61E-06,-1.61388876173037
0.120535178988327,-1.58E-06,-1.57892423895628
0.133110138933394,-2.10E-06,-2.10155184252689
0.144458273517967,-3.10E-06,-3.09528038452735
0.157033233463035,-4.31E-06,-4.30554360265507
0.168381368047608,-5.65E-06,-5.64646372167544
0.180649621652552,-6.73E-06,-6.73404440375372
0.192611168917372,-7.59E-06,-7.59343556878004
0.204879422522316,-8.28E-06,-8.27861753261616
0.216840969787137,-8.79E-06,-8.78836346990158
0.228495810711833,-9.17E-06,-9.1656122682536
0.240764064316777,-9.30E-06,-9.30240329594873
0.252725611581598,-9.18E-06,-9.1760402838178
0.264687158846418,-8.92E-06,-8.92270084687571
0.276648706111238,-8.45E-06,-8.45405355916686
0.288610253376059,-7.64E-06,-7.6357610437171
0.300878506981002,-6.48E-06,-6.48438544289311
0.312533347905699,-4.61E-06,-4.61347676813916
0.324801601510643,-2.19E-06,-2.18804303044175
0.33645644243534,1.42E-06,1.41906889448386
0.348111283360037,6.41E-06,6.41384298466468
0.360686243305104,1.32E-05,13.1577019913024
0.372647790569924,2.18E-05,21.7761501487755
0.384916044174868,3.21E-05,32.1182879377432
0.396570885099565,4.37E-05,43.7363241016251
0.408532432364385,5.61E-05,56.1395284962234
0.420187273289082,6.79E-05,67.923186083772
0.432455526894026,7.80E-05,78.0444953078508
0.444110367818723,8.54E-05,85.4422522316319
0.45668532776379,8.91E-05,89.1411306935225
0.468340168688487,8.91E-05,89.0920576791028
0.480301715953307,8.59E-05,85.9268482490272
0.492263263218128,8.09E-05,80.9275349050126
0.504531516823072,7.53E-05,75.3393453879606
0.516493064087892,6.96E-05,69.6468757152666
0.528761317692836,6.48E-05,64.7763790341039
0.540109452277409,6.03E-05,60.3107347219043
0.552684412222476,5.67E-05,56.7222705424582
0.563725840466926,5.35E-05,53.4711833371481
0.576300800411994,5.06E-05,50.6188143739986
0.588569054016937,4.82E-05,48.2081025406271
0.600530601281758,4.62E-05,46.153170061799
0.612185442206454,4.44E-05,44.3681391622797
0.624760402151522,4.27E-05,42.7487296864271
0.637028655756466,4.13E-05,41.3010757610437
0.648376790341039,4.00E-05,40.0067750057221
0.660338337605859,3.88E-05,38.8290226596475
0.672606591210803,3.79E-05,37.8966353856718
0.6842614321355,3.70E-05,36.964248111696
0.69622297940032,3.61E-05,36.1177386129549
0.708491233005264,3.54E-05,35.3693751430533
0.720452780270085,3.46E-05,34.5658045319295
0.732721033875029,3.40E-05,33.9646601052873
0.744989287479972,3.33E-05,33.2960402838178
0.756337422064546,3.27E-05,32.6764934767681
0.768298969329366,3.23E-05,32.2655069810025
0.78056722293431,3.19E-05,31.8667887388418
0.792222063859007,3.14E-05,31.4435339894713
0.795289127260242,2.56E-05,25.603845273518
0.783634286335546,2.28E-05,22.7760128175784
0.771366032730602,2.10E-05,21.0400549324788
0.759404485465782,1.97E-05,19.7089494163424
0.748056350881208,1.86E-05,18.6293430991073
0.735788097276264,1.75E-05,17.5497367818723
0.723519843671321,1.67E-05,16.6786907759213
0.7115582964065,1.60E-05,16.0100709544518
0.69959674914168,1.52E-05,15.206500343328
0.68763520187686,1.45E-05,14.544014648661
0.675366948271916,1.39E-05,13.8686472877089
0.663712107347219,1.33E-05,13.2656626230259
0.651750560082399,1.29E-05,12.8503822384985
0.639789012817578,1.23E-05,12.2829755092699
0.627520759212634,1.18E-05,11.7904051270314
0.615559211947814,1.14E-05,11.3518150606546
0.603597664682994,1.10E-05,11.0389745937285
0.591636117418173,1.05E-05,10.5451773861295
0.579981276493477,1.01E-05,10.12437628748
0.567713022888533,9.65E-06,9.6465278095674
0.555444769283589,9.02E-06,9.02207370107576
0.543483222018769,8.25E-06,8.24978713664454
0.531214968413825,7.08E-06,7.08246280613412
0.519253421149004,5.66E-06,5.66302586404211
0.50698516754406,3.49E-06,3.48541084916457
0.495330326619364,5.63E-07,0.563174181734951
0.483675485694667,-3.51E-06,-3.51485465781643
0.471713938429847,-9.15E-06,-9.14659647516594
0.459752391165026,-1.64E-05,-16.4382330052644
0.446870724879835,-2.55E-05,-25.4566262302586
0.435215883955138,-3.61E-05,-36.0870679789425
0.423254336690318,-4.78E-05,-47.7909819180591
0.411599495765621,-5.98E-05,-59.7525291828794
0.399637948500801,-7.08E-05,-70.8123598077363
0.387369694895857,-8.00E-05,-80.0319523918517
0.375408147631037,-8.63E-05,-86.2887617303731
0.363446600366216,-8.90E-05,-89.0245822842756
0.351178346761273,-8.85E-05,-88.5461203936828
0.339216799496452,-8.55E-05,-85.4974593728542
0.327868664911879,-8.10E-05,-80.9704737926299
0.315600411306935,-7.59E-05,-75.8914168001831
0.303638864042115,-7.11E-05,-71.1252002746624
0.291370610437171,-6.66E-05,-66.6472877088579
0.280022475852598,-6.27E-05,-62.6601052872511
0.267754222247654,-5.94E-05,-59.3538109407187
0.25548596864271,-5.62E-05,-56.2008697642481
0.24352442137789,-5.37E-05,-53.6920119020371
0.231562874113069,-5.16E-05,-51.5512016479744
0.219601326848249,-4.96E-05,-49.5698786907759
0.207639779583429,-4.78E-05,-47.7787136644541
0.195371525978485,-4.62E-05,-46.2451819638361
0.183103272373541,-4.49E-05,-44.9018081940948
0.171755137788968,-4.36E-05,-43.6320439459831
0.159486884184024,-4.26E-05,-42.6076447699702
0.147525336919203,-4.15E-05,-41.5035019455253
0.135563789654383,-4.06E-05,-40.6079194323644
0.123602242389563,-3.98E-05,-39.7675440604257
0.111333988784619,-3.89E-05,-38.8535591668574
0.0993724415197986,-3.82E-05,-38.2401464866102
0.0877176005951018,-3.76E-05,-37.6451361867704
0.0754493469901579,-3.70E-05,-36.9581139848936
0.0641012124055848,-3.64E-05,-36.418310826276
0.0515262524605173,-3.60E-05,-35.9643854428931
0.039564705195697,-3.54E-05,-35.4491187914855
0.0276031579308766,-3.48E-05,-34.7866330968185
0.0153349043259327,-3.43E-05,-34.2590981918059
0.00368006340123598,-3.39E-05,-33.9401235980774
-0.00858819020370794,-3.36E-05,-33.5536736095216
-0.0205497374685283,-3.33E-05,-33.3144426642252
-0.0325112847333486,-3.29E-05,-32.8850537880522
-0.0441661256580453,-3.27E-05,-32.6948958571756
-0.0564343792629892,-3.24E-05,-32.4372625314717
-0.068089220187686,-3.25E-05,-32.5047379262989
-0.0803574737926299,-3.24E-05,-32.4311284046693
-0.0920123147173266,-3.27E-05,-32.701029983978
-0.104280568322271,-3.31E-05,-33.0568093385214
-0.116855528267338,-3.35E-05,-33.5046005951019
-0.128203662851911,-3.44E-05,-34.3879148546578
-0.140165210116731,-3.53E-05,-35.3080338750286
-0.152433463721675,-3.64E-05,-36.4060425726711
-0.164395010986496,-3.77E-05,-37.6758068207828
-0.176356558251316,-3.89E-05,-38.8596932936599
-0.188318105516136,-4.01E-05,-40.0803845273518
-0.20058635912108,-4.14E-05,-41.3992217898833
-0.212547906385901,-4.24E-05,-42.4174868390936
-0.224509453650721,-4.33E-05,-43.3314717326619
-0.236471000915541,-4.40E-05,-44.0368963149462
-0.248432548180362,-4.47E-05,-44.7239185168231
-0.260394095445182,-4.52E-05,-45.2269169146258
-0.272355642710002,-4.57E-05,-45.6747081712062
-0.284010483634699,-4.59E-05,-45.9384756237125
-0.29689214991989,-4.61E-05,-46.1163653009842
-0.308546990844587,-4.62E-05,-46.2022430762188
-0.31989512542916,-4.63E-05,-46.2635843442435
-0.332776791714351,-4.63E-05,-46.3249256122682
-0.344431632639048,-4.63E-05,-46.3249256122682
-0.356086473563745,-4.66E-05,-46.5641565575647
-0.368354727168688,-4.66E-05,-46.5641565575647
-0.380622980773632,-4.66E-05,-46.5825589379721
-0.392584528038453,-4.68E-05,-46.8340581368734
-0.394118059739071,-4.50E-05,-45.0122224765392
-0.382463218814374,-4.31E-05,-43.1413138017853
-0.369888258869306,-4.17E-05,-41.7304646372168
-0.358540124284733,-4.06E-05,-40.5649805447471
-0.346271870679789,-3.95E-05,-39.5221789883268
-0.334617029755093,-3.86E-05,-38.6265964751659
-0.322042069810025,-3.76E-05,-37.639002059968
-0.310387228885328,-3.67E-05,-36.7372854200046
-0.298732387960632,-3.58E-05,-35.7987640192264
-0.286464134355688,-3.50E-05,-34.9706569008927
-0.274502587090867,-3.41E-05,-34.1118791485466
-0.262234333485924,-3.32E-05,-33.2224307621881
-0.250272786221103,-3.23E-05,-32.3207141222248
-0.238617945296406,-3.13E-05,-31.2963149462119
-0.226042985351339,-3.04E-05,-30.3700617990387
-0.214081438086519,-2.95E-05,-29.4683451590753
-0.202733303501945,-2.84E-05,-28.4132753490501
-0.190465049897002,-2.74E-05,-27.4134126802472
-0.178503502632181,-2.63E-05,-26.2601968413825
-0.166541955367361,-2.52E-05,-25.2235294117647
-0.154887114442664,-2.41E-05,-24.0887159533074
-0.14261886083772,-2.30E-05,-23.0152437628748
-0.1306573135729,-2.20E-05,-22.0215152208743
-0.11869576630808,-2.10E-05,-20.9909819180591
-0.106734219043259,-2.01E-05,-20.0585946440833
-0.0944659654383154,-1.92E-05,-19.2120851453422
-0.0825044181734951,-1.84E-05,-18.3962462806134
-0.0708495772487983,-1.76E-05,-17.5926756694896
-0.0585813236438544,-1.68E-05,-16.8197756923781
-0.0466197763790341,-1.61E-05,-16.0714122224765
-0.0346582291142138,-1.51E-05,-15.1390249485008
-0.0223899755092699,-1.43E-05,-14.2679789425498
-0.0104284282444495,-1.33E-05,-13.2540077821012
0.00153311902037079,-1.22E-05,-12.1707209887846
0.0138013726253147,-1.09E-05,-10.9175188830396
0.0254562135500114,-9.58E-06,-9.57598535133898
0.0374177608148318,-8.10E-06,-8.10440833142595
0.0487658953994049,-6.56E-06,-6.55738155184253
0.0613408553444724,-5.08E-06,-5.07660334172579
0.0733024026092927,-3.65E-06,-3.65409933623255
0.0858773625543603,-2.33E-06,-2.32544747081712
0.0972254971389334,-1.45E-06,-1.45010757610437
0.109187044403754,-1.03E-06,-1.02771160448615
0.121762004348821,-9.67E-07,-0.966738384069581
0.133416845273518,-1.60E-06,-1.59689723048753
0.145378392538338,-2.54E-06,-2.54014190890364
0.157339939803159,-3.85E-06,-3.84732433051041
0.169608193408103,-5.06E-06,-5.0649485008011
0.181876447013046,-6.19E-06,-6.19424124513619
0.193531287937743,-7.05E-06,-7.04627145799954
0.20518612886244,-7.70E-06,-7.69526207370107
0.217761088807507,-8.13E-06,-8.12526436255436
0.230029342412451,-8.37E-06,-8.367562371252
0.241684183337148,-8.54E-06,-8.54115815976196
0.253645730601968,-8.41E-06,-8.40682078278782
0.265300571526665,-8.18E-06,-8.17556420233463
0.277568825131609,-7.62E-06,-7.62103913939116
0.289530372396429,-6.77E-06,-6.76962233920806
0.30149191966125,-5.54E-06,-5.54402380407416
0.31345346692607,-3.78E-06,-3.77616845960174
0.32541501419089,-1.19E-06,-1.18879377431907
0.337376561455711,2.42E-06,2.42482032501717
0.349338108720531,7.48E-06,7.4811810482948
0.361299655985351,1.42E-05,14.2428290226596
0.373567909590295,2.29E-05,22.9477683680476
0.385222750514992,3.33E-05,33.3451132982376
0.397184297779812,4.52E-05,45.1533073929961
0.408839138704509,5.74E-05,57.42156099794
0.421414098649576,6.92E-05,69.2113527122911
0.43368235225452,7.93E-05,79.2774547951476
0.445337193179217,8.66E-05,86.6322728313115
0.457298740444037,9.02E-05,90.1839322499428
0.469260287708858,9.00E-05,90.0244449530785
0.481835247653925,8.67E-05,86.7181506065461
0.493490088578622,8.17E-05,81.7372396429389
0.505451635843442,7.60E-05,75.9834287022202
0.517719889448386,7.05E-05,70.4995193408102
0.529374730373083,6.55E-05,65.4756694895857
0.541336277637903,6.12E-05,61.2247196154726
0.553604531242847,5.74E-05,57.4031586175326
0.565566078507667,5.43E-05,54.2931563286793
0.577220919432364,5.15E-05,51.5021286335546
0.589489173037308,4.91E-05,49.1343556878004
0.601450720302129,4.71E-05,47.0610208285649
0.613105561226825,4.53E-05,45.294392309453
0.625067108491646,4.37E-05,43.6504463263905
0.637335362096589,4.22E-05,42.2027924010071
0.64929690936141,4.10E-05,41.0373083085374
0.660951750286107,3.98E-05,39.8411535820554
0.67322000389105,3.89E-05,38.9087663080796
0.685181551155871,3.79E-05,37.8659647516594
0.697143098420691,3.72E-05,37.1544060425727
0.709104645685511,3.64E-05,36.3876401922637
0.721066192950332,3.56E-05,35.6024719615473
0.733027740215152,3.51E-05,35.0749370565347
0.745295993820096,3.44E-05,34.4185854886702
0.75756424742504,3.39E-05,33.8603799496452
0.769219088349737,3.33E-05,33.3328450446326
0.781180635614557,3.29E-05,32.9157244220645
0.793448889219501,3.26E-05,32.5906157015335
0.794675714579995,2.64E-05,26.370611123827
0.782714167315175,2.35E-05,23.4937056534676
0.770445913710231,2.17E-05,21.7454795147631
0.758484366445411,2.05E-05,20.4757152666514
0.747136231860838,1.92E-05,19.2243533989471
0.73456127191577,1.82E-05,18.2490272373541
0.722906430991073,1.73E-05,17.3411764705882
0.710944883726253,1.65E-05,16.5376058594644
0.698063217441062,1.57E-05,15.7279011215381
0.686408376516365,1.50E-05,15.0224765392538
0.674140122911421,1.44E-05,14.4151979858091
0.662178575646601,1.37E-05,13.727562371252
0.650523734721904,1.32E-05,13.1957335774777
0.638868893797207,1.26E-05,12.6142183566033
0.62629393385214,1.22E-05,12.1756282902266
0.614639092927443,1.17E-05,11.7493064774548
0.602677545662623,1.12E-05,11.2377203021286
0.590715998397803,1.08E-05,10.7543511100938
0.578447744792859,1.04E-05,10.3586999313344
0.566486197528038,9.84E-06,9.84159304188601
0.555138062943465,9.22E-06,9.21652552071412
0.542563102998398,8.45E-06,8.45344014648661
0.530908262073701,7.30E-06,7.30022430762188
0.518333302128633,5.75E-06,5.74583657587549
0.50698516754406,3.55E-06,3.55104600595102
0.494410207598993,5.35E-07,0.534895857175555
0.482448660334173,-3.68E-06,-3.68354314488441
0.470793819409476,-9.51E-06,-9.51341725795376
0.458525565804532,-1.69E-05,-16.9424582284276
0.446257312199588,-2.61E-05,-26.149782558938
0.434295764934768,-3.71E-05,-37.0501258869306
0.422640924010071,-4.88E-05,-48.790844586862
0.410679376745251,-6.08E-05,-60.7585259784848
0.39871782948043,-7.17E-05,-71.652735179675
0.386449575875486,-8.06E-05,-80.5717555504692
0.37479473495079,-8.67E-05,-86.6506752117189
0.362219775005722,-8.91E-05,-89.0797894254978
0.350564934081025,-8.84E-05,-88.3559624628061
0.338910093156329,-8.51E-05,-85.0619363698787
0.326641839551385,-8.04E-05,-80.4306706340124
0.314986998626688,-7.55E-05,-75.4681620508125
0.302718745021744,-7.07E-05,-70.7203479056992
0.2904504914168,-6.63E-05,-66.2608377203021
0.278182237811856,-6.23E-05,-62.3349965667201
0.266834103227283,-5.90E-05,-58.967360952163
0.254565849622339,-5.60E-05,-56.0107118333715
0.242297596017395,-5.36E-05,-53.5754634927901
0.230949461432822,-5.13E-05,-51.3181048294804
0.218987914168002,-4.94E-05,-49.3735866330968
0.206412954222934,-4.77E-05,-47.6928358892195
0.194758113298238,-4.62E-05,-46.165438315404
0.182796566033417,-4.48E-05,-44.8466010528725
0.170835018768597,-4.36E-05,-43.6136415655756
0.158873471503777,-4.25E-05,-42.4849622339208
0.146911924238956,-4.15E-05,-41.4728313115129
0.134643670634012,-4.06E-05,-40.6324559395743
0.122682123369192,-3.97E-05,-39.7491416800183
0.111333988784619,-3.90E-05,-38.9823758297093
0.0987590288395514,-3.83E-05,-38.3137560082399
0.0864907752346075,-3.77E-05,-37.6512703135729
0.0748359343099107,-3.70E-05,-37.0378576333257
0.0625676807049668,-3.65E-05,-36.4551155870909
0.0509128397802701,-3.59E-05,-35.9091783016709
0.0392579988555734,-3.54E-05,-35.442984664683
0.0266830389105058,-3.49E-05,-34.9093156328679
0.0150281979858091,-3.45E-05,-34.4799267566949
0.00275994438086519,-3.41E-05,-34.1425497825589
-0.00889489654383154,-3.37E-05,-33.688624399176
-0.0214698564888991,-3.34E-05,-33.3880521858549
-0.0328179910734722,-3.32E-05,-33.1733577477684
-0.0450862446784161,-3.29E-05,-32.8666514076448
-0.0570477919432364,-3.26E-05,-32.6458228427558
-0.0693160455481804,-3.26E-05,-32.5906157015335
-0.0812775928130007,-3.27E-05,-32.701029983978
-0.093239140077821,-3.28E-05,-32.7685053788052
-0.104893981002518,-3.33E-05,-33.259235523003
-0.117468940947585,-3.39E-05,-33.8542458228428
-0.128817075532158,-3.46E-05,-34.5842069123369
-0.141392035477226,-3.56E-05,-35.5963378347448
-0.153046876401923,-3.66E-05,-36.6452735179675
-0.165008423666743,-3.79E-05,-37.9395742732891
-0.17666326459144,-3.92E-05,-39.2338750286107
-0.18862481185626,-4.04E-05,-40.3993591210803
-0.201506478141451,-4.16E-05,-41.6077821011673
-0.212854612726024,-4.26E-05,-42.5585717555505
-0.225429572671092,-4.35E-05,-43.4909590295262
-0.237391119935912,-4.41E-05,-44.1473105973907
-0.249352667200732,-4.48E-05,-44.84046692607
-0.261314214465553,-4.53E-05,-45.2698558022431
-0.273582468070497,-4.57E-05,-45.7299153124285
-0.285544015335317,-4.60E-05,-45.9936827649348
-0.296585443579767,-4.62E-05,-46.2206454566262
-0.309160403524834,-4.64E-05,-46.3985351338979
-0.321121950789654,-4.63E-05,-46.3249256122682
-0.332776791714351,-4.65E-05,-46.4537422751202
-0.345045045319295,-4.65E-05,-46.4598764019226
-0.357006592584115,-4.65E-05,-46.5212176699474
-0.368968139848936,-4.67E-05,-46.6561684596017
-0.38123639345388,-4.67E-05,-46.6561684596017
-0.392891234378576,-4.69E-05,-46.8892652780957
-0.393504647058823,-4.50E-05,-45.0428931105516
-0.381543099794003,-4.32E-05,-43.1535820553902
-0.369581552529183,-4.18E-05,-41.7918059052415
-0.357926711604486,-4.07E-05,-40.6569924467842
-0.345658457999542,-3.96E-05,-39.6080567635615
-0.333390204394598,-3.87E-05,-38.6572671091783
-0.321428657129778,-3.78E-05,-37.7739528496223
-0.309160403524834,-3.68E-05,-36.7863584344244
-0.297812268940261,-3.59E-05,-35.8969100480659
-0.285850721675441,-3.51E-05,-35.117875944152
-0.273275761730373,-3.43E-05,-34.2529640650034
-0.261620920805676,-3.34E-05,-33.3757839322499
-0.249352667200732,-3.25E-05,-32.5170061799039
-0.238004532616159,-3.16E-05,-31.5539482719158
-0.225429572671092,-3.06E-05,-30.5908903639277
-0.213774731746395,-2.97E-05,-29.7259784847791
-0.201506478141451,-2.87E-05,-28.6709086747539
-0.189544930876631,-2.77E-05,-27.7078507667658
-0.17758338361181,-2.66E-05,-26.579171435111
-0.165928542687114,-2.55E-05,-25.5241016250858
-0.15366028908217,-2.45E-05,-24.4690318150607
-0.141698741817349,-2.34E-05,-23.3832913710231
-0.130043900892653,-2.23E-05,-22.3036850537881
-0.117162234607462,-2.13E-05,-21.3406271458
