Potential (V),Current (A),
0.130043075532158,-7.71E-06,-7.7112108033875
0.142311329137102,-8.63E-06,-8.6313298237583
0.154272876401923,-1.00E-05,-10.0016937514305
0.166234423666743,-1.12E-05,-11.2266788738842
0.178195970931563,-1.16E-05,-11.6388921950103
0.18985081185626,-1.22E-05,-12.2302220187686
0.202119065461204,-1.28E-05,-12.8013092240787
0.214387319066148,-1.36E-05,-13.6263492790112
0.225735453650721,-1.38E-05,-13.8079194323644
0.238003707255665,-1.37E-05,-13.6637674525063
0.249965254520485,-1.31E-05,-13.1313252460517
0.261926801785305,-1.27E-05,-12.739967956054
0.274195055390249,-1.24E-05,-12.3633325703822
0.285849896314946,-1.17E-05,-11.6775371938659
0.297811443579766,-1.02E-05,-10.2268162050813
0.31007969718471,-8.09E-06,-8.09152666514076
0.322041244449531,-5.12E-06,-5.12015564202334
0.334309498054475,-8.84E-07,-0.883927672236209
0.345964338979171,4.79E-06,4.78523231860838
0.357619179903868,1.20E-05,11.9517326619364
0.369887433508812,2.11E-05,21.1382009613184
0.38246239345388,3.18E-05,31.8422522316319
0.3944239407187,4.36E-05,43.5829709315633
0.405772075303273,5.57E-05,55.6549324788281
0.41742691622797,6.67E-05,66.6963607232776
0.429695169832914,7.54E-05,75.3761501487755
0.441656717097734,8.10E-05,80.9827420462348
0.454231677042801,8.27E-05,82.7248340581369
0.466193224307622,8.12E-05,81.1606317235065
0.478461477912566,7.73E-05,77.2593270771344
0.489809612497139,7.20E-05,71.9594415197986
0.502077866102083,6.63E-05,66.3037766079194
0.513732707026779,6.09E-05,60.9425497825589
0.526000960631723,5.65E-05,56.5382467383841
0.537349095216296,5.27E-05,52.6860151064317
0.550230761501488,4.91E-05,49.1343556878004
0.561885602426184,4.60E-05,45.9752803845273
0.574153856031128,4.37E-05,43.7301899748226
0.585808696955825,4.17E-05,41.7243305104143
0.598076950560769,3.97E-05,39.706202792401
0.609731791485466,3.79E-05,37.9027695124742
0.621693338750286,3.67E-05,36.6820782787823
0.634268298695354,3.54E-05,35.3693751430533
0.646229845960174,3.40E-05,33.9891966124971
0.657577980544747,3.30E-05,33.0138704509041
0.670152940489814,3.22E-05,32.1857633325704
0.682114487754635,3.12E-05,31.1613641565576
0.693769328679332,3.04E-05,30.3945983062486
0.705730875944152,2.96E-05,29.6032959487297
0.717999129549096,2.88E-05,28.7690547035935
0.729960676813916,2.81E-05,28.1249713893339
0.741922224078736,2.77E-05,27.7078507667658
0.753883771343557,2.70E-05,27.008560311284
0.765845318608377,2.65E-05,26.5178301670863
0.777806865873197,2.62E-05,26.2479285877775
0.789768413138018,2.58E-05,25.7940032043946
0.79682265896086,2.20E-05,21.9847104600595
0.785474524376287,1.85E-05,18.4882581826505
0.773819683451591,1.75E-05,17.5436026550698
0.76185813618677,1.65E-05,16.4701304646372
0.74989658892195,1.59E-05,15.9487296864271
0.737628335317006,1.51E-05,15.1144884412909
0.725973494392309,1.45E-05,14.4704051270314
0.714011947127489,1.39E-05,13.9109727626459
0.701743693522545,1.33E-05,13.3374319066148
0.689782146257725,1.30E-05,13.0411535820554
0.677820598992904,1.21E-05,12.1357564660105
0.665859051728084,1.22E-05,12.2087525749599
0.65359079812314,1.14E-05,11.4113160906386
0.64162925085832,1.15E-05,11.4542549782559
0.6296677035935,1.08E-05,10.8175326161593
0.617706156328679,1.04E-05,10.3930510414282
0.606358021744106,1.05E-05,10.4758617532616
0.594089768139162,9.63E-06,9.62689860379949
0.581821514534218,9.89E-06,9.89250629434653
0.570166673609522,8.87E-06,8.86565346761272
0.557898420004578,8.93E-06,8.9251544975967
0.545630166399634,7.95E-06,7.94553444724193
0.533975325474937,7.39E-06,7.38548867017624
0.521707071869993,6.14E-06,6.14332799267567
0.509438818265049,5.02E-06,5.02262302586404
0.497783977340352,2.57E-06,2.57326619363699
0.486129136415656,-2.38E-07,-0.237574731059739
0.474167589150835,-4.54E-06,-4.54170748455024
0.462206041886015,-9.96E-06,-9.96243533989471
0.450244494621195,-1.75E-05,-17.4712199588006
0.437669534676127,-2.65E-05,-26.4932936598764
0.42601469375143,-3.71E-05,-37.0623941405356
0.413439733806363,-4.87E-05,-48.6620279240101
0.401478186541543,-6.01E-05,-60.0776379034104
0.390130051956969,-7.06E-05,-70.560860608835
0.377861798352026,-7.90E-05,-78.9952849622339
0.366206957427329,-8.42E-05,-84.1540856031128
0.353938703822385,-8.65E-05,-86.534126802472
0.341977156557565,-8.53E-05,-85.2520943007553
0.330015609292744,-8.21E-05,-82.0684824902724
0.3177473556878,-7.74E-05,-77.437216754406
0.30578580842298,-7.26E-05,-72.6219272144655
0.294130967498283,-6.81E-05,-68.1317463950561
0.282169420233463,-6.37E-05,-63.6783703364614
0.269901166628519,-6.03E-05,-60.2739299610895
0.257632913023575,-5.69E-05,-56.8694895857175
0.246284778439002,-5.41E-05,-54.1029983978027
0.234016524834058,-5.18E-05,-51.7720302128634
0.222361683909361,-4.95E-05,-49.545342183566
0.209786723964294,-4.80E-05,-47.9504692149233
0.198438589379721,-4.61E-05,-46.1102311741817
0.185863629434653,-4.49E-05,-44.9202105745022
0.173902082169833,-4.33E-05,-43.3130693522545
0.162247241245136,-4.23E-05,-42.2886701762417
0.150285693980316,-4.13E-05,-41.3133440146487
0.137710734035248,-4.01E-05,-40.135591668574
0.125749186770428,-3.95E-05,-39.485374227512
0.113787639505608,-3.84E-05,-38.4180361638819
0.101826092240787,-3.78E-05,-37.8414282444495
0.0904779576562142,-3.72E-05,-37.1605401693751
0.0785164103913939,-3.64E-05,-36.3876401922637
0.06624815678645,-3.57E-05,-35.7251544975967
0.0542866095216297,-3.53E-05,-35.338704509041
0.0423250622568093,-3.48E-05,-34.8173037308308
0.0300568086518654,-3.42E-05,-34.1732204165713
0.0177885550469215,-3.35E-05,-33.5414053559167
0.00582700778210117,-3.32E-05,-33.2101625085832
-0.00582783314259556,-3.29E-05,-32.8543831540398
-0.0177893804074159,-3.25E-05,-32.5292744335088
-0.0300576340123598,-3.21E-05,-32.050812542916
-0.0417124749370565,-3.17E-05,-31.7379720759899
-0.0533673158617533,-3.14E-05,-31.4189974822614
-0.0656355694666972,-3.14E-05,-31.388326848249
-0.0779038230716411,-3.13E-05,-31.3392538338292
-0.0895586639963378,-3.15E-05,-31.492607003891
-0.101826917601282,-3.16E-05,-31.621423666743
-0.113788464866102,-3.19E-05,-31.9281300068666
-0.12636342481117,-3.26E-05,-32.5599450675212
-0.137711559395743,-3.33E-05,-33.2837720302129
-0.149979813000687,-3.45E-05,-34.5105973907073
-0.161941360265507,-3.56E-05,-35.6454108491646
-0.173902907530327,-3.71E-05,-37.1176012817578
-0.185864454795148,-3.86E-05,-38.5652552071412
-0.197826002059968,-3.99E-05,-39.9024948500801
-0.209787549324788,-4.13E-05,-41.2520027466239
-0.221749096589609,-4.24E-05,-42.4297550926986
-0.234017350194552,-4.35E-05,-43.5154955367361
-0.245978897459373,-4.45E-05,-44.5030899519341
-0.257940444724193,-4.54E-05,-45.3680018310826
-0.269901991989013,-4.60E-05,-46.0304875257496
-0.281863539253834,-4.65E-05,-46.4537422751202
-0.293825086518654,-4.70E-05,-46.9812771801328
-0.306093340123598,-4.72E-05,-47.2266422522316
-0.317748181048295,-4.75E-05,-47.4904097047379
-0.330323140993362,-4.76E-05,-47.5517509727626
-0.341977981918059,-4.77E-05,-47.698970016022
-0.353632822842756,-4.78E-05,-47.7971160448615
-0.3659010764477,-4.80E-05,-47.9688715953307
-0.377555917372396,-4.80E-05,-47.9872739757382
-0.390130877317464,-4.82E-05,-48.2265049210346
-0.397185123140307,-4.73E-05,-47.3125200274662
-0.385223575875486,-4.54E-05,-45.3680018310826
-0.373262028610666,-4.39E-05,-43.9387502861067
-0.361300481345846,-4.27E-05,-42.6812542915999
-0.349032227740902,-4.16E-05,-41.5832455939574
-0.336763974135958,-4.04E-05,-40.4116273746853
-0.325109133211261,-3.93E-05,-39.3136186770428
-0.312840879606317,-3.83E-05,-38.3321583886473
-0.30118603868162,-3.75E-05,-37.5408560311284
-0.288917785076677,-3.68E-05,-36.8108949416342
-0.276649531471733,-3.56E-05,-35.6270084687572
-0.264687984206912,-3.45E-05,-34.5228656443122
-0.253033143282216,-3.37E-05,-33.7070267795834
-0.240764889677272,-3.26E-05,-32.5722133211261
-0.229110048752575,-3.15E-05,-31.5171435111009
-0.217148501487755,-3.03E-05,-30.308720531014
-0.204266835202563,-2.92E-05,-29.2291142137789
-0.19291870061799,-2.79E-05,-27.9164110780499
-0.181263859693294,-2.68E-05,-26.7631952391852
-0.169302312428473,-2.54E-05,-25.4136873426413
-0.157034058823529,-2.43E-05,-24.3156786449989
-0.145379217898833,-2.30E-05,-23.0459143968872
-0.133110964293889,-2.19E-05,-21.9233691920348
-0.120842710688945,-2.10E-05,-21.0093842984665
-0.109187869764248,-1.97E-05,-19.7273517967498
-0.0966129098191806,-1.91E-05,-19.1200732433051
-0.0852647752346074,-1.79E-05,-17.936186770428
-0.0726898152895399,-1.74E-05,-17.390249485008
-0.0610349743648432,-1.62E-05,-16.2247653925383
-0.0490734271000229,-1.56E-05,-15.6174868390936
-0.0371118798352026,-1.43E-05,-14.335454337377
-0.0248436262302586,-1.38E-05,-13.8220279240101
-0.0134954916456855,-1.23E-05,-12.2639597161822
-0.00122723804074159,-1.12E-05,-11.1690180819409
0.0110410155642023,-1.01E-05,-10.1458457312886
0.0230025628290227,-8.31E-06,-8.30560769054703
0.034964110093843,-7.18E-06,-7.17876859693294
0.0466189510185397,-5.90E-06,-5.90287022201877
0.0582737919432364,-4.23E-06,-4.22764019226367
0.0711554582284275,-3.24E-06,-3.23697871366445
0.0825035928130007,-2.73E-06,-2.73214007782101
0.0947718464179446,-1.84E-06,-1.84391851682307
0.106733393682765,-1.78E-06,-1.77644312199588
0.119001647287709,-2.57E-06,-2.570812542916
0.130656488212406,-3.19E-06,-3.1946532387274
0.142924741817349,-4.24E-06,-4.23745479514763
0.154579582742046,-5.99E-06,-5.99365529869535
0.16684783634699,-6.87E-06,-6.87390249485008
0.178502677271687,-7.77E-06,-7.77071183337148
0.190770930876631,-8.98E-06,-8.97790798809796
0.202732478141451,-9.18E-06,-9.18462806134127
0.214387319066148,-9.96E-06,-9.95507438773175
0.226962279011215,-9.91E-06,-9.91397573815518
0.238923826276036,-1.02E-05,-10.1507530327306
0.25119207988098,-9.87E-06,-9.87349050125887
0.262540214465553,-9.61E-06,-9.60726939803158
0.27511517441062,-8.89E-06,-8.88650949874113
0.286770015335317,-8.00E-06,-8.00012817578393
0.299038268940261,-6.52E-06,-6.51566948958572
0.310999816205081,-4.47E-06,-4.46748455024033
0.322961363469902,-1.84E-06,-1.83839780270085
0.334616204394598,2.67E-06,2.67447928587777
0.346577751659419,7.99E-06,7.985406271458
0.358846005264363,1.55E-05,15.4653604943923
0.370807552529183,2.48E-05,24.7696040283818
0.382769099794003,3.55E-05,35.5043259327077
0.394730647058823,4.74E-05,47.4106660563058
0.406692194323644,5.93E-05,59.280201419089
0.419267154268711,7.05E-05,70.5179217212177
0.430921995193408,7.92E-05,79.203845273518
0.442576836118105,8.50E-05,85.0496681162737
0.454538383382925,8.68E-05,86.846967269398
0.466806636987869,8.53E-05,85.2520943007553
0.478461477912566,8.12E-05,81.2219729915312
0.49072973151751,7.57E-05,75.6583199816892
0.50269127878233,7.04E-05,70.3768368047608
0.514959532387274,6.49E-05,64.8622568093385
0.526614373311971,6.04E-05,60.3598077363241
0.538882626916914,5.64E-05,56.4401007095445
0.550537467841611,5.27E-05,52.7105516136416
0.562805721446555,5.01E-05,50.0851453421836
0.575073975051499,4.74E-05,47.3861295490959
0.586728815976196,4.53E-05,45.3127946898604
0.598383656900893,4.33E-05,43.3376058594644
0.610651910505836,4.16E-05,41.6323186083772
0.62292016411078,4.02E-05,40.1601281757839
0.634575005035477,3.87E-05,38.7370107576104
0.646843258640421,3.76E-05,37.5899290455482
0.658804805905241,3.63E-05,36.3262989242389
0.670766353170062,3.56E-05,35.5533989471275
0.683034606775006,3.44E-05,34.4247196154726
0.694689447699702,3.37E-05,33.700892652781
0.706957701304646,3.29E-05,32.8666514076448
0.718305835889219,3.22E-05,32.167360952163
0.730574089494163,3.15E-05,31.504875257496
0.742842343099107,3.08E-05,30.8178530556191
0.754803890363927,3.03E-05,30.3025864042115
0.766458731288624,2.97E-05,29.7075761043717
0.778420278553445,2.96E-05,29.5787594415198
0.790688532158389,2.90E-05,28.996017395285
0.79682265896086,2.45E-05,24.499702449073
0.785167818036164,2.14E-05,21.3651636530098
0.773206270771343,2.03E-05,20.3162279697871
0.760631310826276,1.91E-05,19.1262073701076
0.749589882581826,1.83E-05,18.3349050125887
0.737014922636759,1.76E-05,17.6478828107118
0.725053375371938,1.69E-05,16.8872510872053
0.713398534447242,1.63E-05,16.298374914168
0.700823574502174,1.58E-05,15.7769741359579
0.689168733577478,1.51E-05,15.0960860608835
0.677207186312657,1.47E-05,14.7403067063401
0.665245639047837,1.40E-05,13.9674067292287
0.652977385442893,1.38E-05,13.8385900663767
0.641015838178073,1.30E-05,13.0012817578393
0.629360997253376,1.32E-05,13.2331517509728
0.616786037308308,1.23E-05,12.3492240787365
0.605437902723735,1.25E-05,12.5074845502403
0.593476355458915,1.17E-05,11.6812176699474
0.581208101853971,1.16E-05,11.645639734493
0.568633141908904,1.10E-05,11.0310002288853
0.55728500732433,1.03E-05,10.2715953307393
0.545016753719387,1.02E-05,10.2488990615702
0.53336191279469,8.92E-06,8.91840695811398
0.521400365529869,7.92E-06,7.9203845273518
0.509132111924925,6.13E-06,6.13474021515221
0.496863858319982,4.14E-06,4.1356282902266
0.484902311055161,8.34E-07,0.833627832455939
0.473247470130465,-3.65E-06,-3.64551155870909
0.460979216525521,-9.36E-06,-9.35945067521172
0.4490176692607,-1.73E-05,-17.2632730601968
0.437669534676127,-2.65E-05,-26.5239642938888
0.425401281071183,-3.73E-05,-37.3138933394369
0.412826321126116,-4.92E-05,-49.2018310826276
0.401171480201419,-6.04E-05,-60.4395513847562
0.388596520256352,-7.11E-05,-71.0699931334401
0.376634972991531,-7.90E-05,-78.9891508354314
0.365900251087205,-8.44E-05,-84.3687800411994
0.353018584802014,-8.56E-05,-85.5894712748913
0.34075033119707,-8.44E-05,-84.3503776607919
0.329095490272373,-8.07E-05,-80.7496452277409
0.31682723666743,-7.60E-05,-75.9588921950103
0.305172395742733,-7.13E-05,-71.3337605859464
0.292904142137789,-6.65E-05,-66.506202792401
0.281556007553216,-6.24E-05,-62.35953307393
0.268981047608148,-5.89E-05,-58.8876173037308
0.257019500343328,-5.55E-05,-55.4954451819638
0.245364659418631,-5.27E-05,-52.7412222476539
0.233096405813687,-5.06E-05,-50.6004119935912
0.221441564888991,-4.83E-05,-48.2939803158618
0.208866604943923,-4.66E-05,-46.5641565575647
0.19751847035935,-4.51E-05,-45.1103685053788
0.185250216754406,-4.34E-05,-43.4050812542916
0.173595375829709,-4.23E-05,-42.3438773174639
0.161327122224765,-4.10E-05,-40.9943694209201
0.149365574959945,-4.03E-05,-40.2644083314259
0.137097321355001,-3.90E-05,-38.9885099565118
0.124829067750057,-3.83E-05,-38.3076218814374
0.113480933165484,-3.74E-05,-37.4120393682765
0.101519385900664,-3.67E-05,-36.6636758983749
0.0892511322957198,-3.61E-05,-36.0870679789425
0.0769828786907759,-3.53E-05,-35.3325703822385
0.0653280377660792,-3.49E-05,-34.8602426184482
0.0530597841611353,-3.44E-05,-34.4308537422751
0.0414049432364385,-3.37E-05,-33.6518196383612
0.0297501023117418,-3.34E-05,-33.363515678645
0.0171751423666743,-3.29E-05,-32.8850537880522
0.00521359510185397,-3.22E-05,-32.1980315861753
-0.00674795216296635,-3.20E-05,-32.0017395284962
-0.0187094994277867,-3.15E-05,-31.5110093842985
-0.030671046692607,-3.14E-05,-31.4189974822614
-0.0429393002975509,-3.09E-05,-30.9159990844587
-0.0545941412222476,-3.08E-05,-30.7810482948043
-0.0671691011673152,-3.06E-05,-30.5908903639277
-0.0791306484321355,-3.07E-05,-30.6890363927672
-0.0907854893568322,-3.06E-05,-30.6092927443351
-0.102747036621653,-3.10E-05,-31.0386816205081
-0.114401877546349,-3.12E-05,-31.2104371709773
-0.126670131151293,-3.22E-05,-32.155092698558
-0.138631678416114,-3.28E-05,-32.8359807736324
-0.150593225680934,-3.39E-05,-33.8542458228428
-0.162861479285878,-3.53E-05,-35.2957656214237
-0.174823026550698,-3.64E-05,-36.3692378118563
-0.186477867475395,-3.80E-05,-38.0315861753262
-0.198439414740215,-3.92E-05,-39.1786678873884
-0.210707668345159,-4.04E-05,-40.4054932478828
-0.222669215609979,-4.18E-05,-41.8470130464637
-0.2346307628748,-4.26E-05,-42.5769741359579
-0.24659231013962,-4.37E-05,-43.7117875944152
-0.25855385740444,-4.42E-05,-44.1779812314031
-0.270515404669261,-4.51E-05,-45.0674296177615
-0.282783658274205,-4.53E-05,-45.2575875486381
-0.294745205539025,-4.59E-05,-45.8525978484779
-0.306706752803845,-4.59E-05,-45.944609750515
-0.318361593728542,-4.62E-05,-46.1838406958114
-0.330629847333486,-4.64E-05,-46.3985351338979
-0.342591394598306,-4.63E-05,-46.3310597390707
-0.354552941863127,-4.66E-05,-46.6132295719844
-0.366514489127947,-4.65E-05,-46.5334859235523
-0.378782742732891,-4.67E-05,-46.7175097276265
-0.391050996337835,-4.68E-05,-46.8340581368734
-0.395651591439689,-4.55E-05,-45.5336232547494
-0.384303456855116,-4.38E-05,-43.8037994964523
-0.372035203250172,-4.24E-05,-42.3500114442664
-0.360073655985351,-4.13E-05,-41.2581368734264
-0.348112108720531,-4.03E-05,-40.2828107118334
-0.336457267795834,-3.90E-05,-39.0253147173266
-0.32418901419089,-3.82E-05,-38.184939345388
-0.311920760585946,-3.74E-05,-37.3875028610666
-0.299959213321126,-3.62E-05,-36.2404211490043
-0.288611078736553,-3.56E-05,-35.5840695811398
-0.276342825131609,-3.44E-05,-34.3940489814603
-0.264074571526665,-3.36E-05,-33.5536736095216
-0.252419730601968,-3.26E-05,-32.5844815747311
-0.240458183337148,-3.15E-05,-31.4619363698787
-0.228496636072328,-3.07E-05,-30.6767681391623
-0.216228382467384,-2.93E-05,-29.2904554818036
-0.20396012886244,-2.85E-05,-28.5175555046921
-0.191691875257496,-2.70E-05,-26.9594872968643
-0.180343740672923,-2.61E-05,-26.1252460517281
-0.168075487067979,-2.46E-05,-24.6407873655299
-0.156113939803159,-2.38E-05,-23.8004119935912
-0.144459098878462,-2.24E-05,-22.3588921950103
-0.132497551613642,-2.14E-05,-21.3712977798123
-0.119922591668574,-2.05E-05,-20.4879835202564
-0.108267750743877,-1.93E-05,-19.2550240329595
-0.0966129098191806,-1.87E-05,-18.6784161135271
-0.0840379498741131,-1.75E-05,-17.5497367818723
-0.0723831089494163,-1.70E-05,-17.0406042572671
-0.060421561684596,-1.59E-05,-15.8996566720073
-0.0481533080796521,-1.53E-05,-15.31078049897
-0.0364984671549554,-1.42E-05,-14.1514305333028
-0.024536919890135,-1.33E-05,-13.3263904783703
-0.0128820789654383,-1.20E-05,-12.0474250400549
-0.000307119020370794,-1.09E-05,-10.9402151522087
0.0119611345845731,-9.66E-06,-9.66124971389334
0.0239226818493934,-8.29E-06,-8.28965896086061
0.0358842291142138,-6.74E-06,-6.74079194323644
0.0478457763790341,-5.42E-06,-5.41582055390249
0.0595006173037308,-4.10E-06,-4.101890592813
0.0720755772487983,-2.87E-06,-2.86525062943465
0.0837304181734951,-2.07E-06,-2.07333485923552
0.0956919654383154,-1.48E-06,-1.48384527351797
0.107960219043259,-1.44E-06,-1.43796200503548
0.11992176630808,-1.93E-06,-1.92856946669718
0.131576607232776,-3.16E-06,-3.15846189059281
0.14384486083772,-4.23E-06,-4.22518654154269
0.155806408102541,-5.64E-06,-5.64032959487297
0.167461249027237,-6.99E-06,-6.99413138017853
0.179729502632181,-7.53E-06,-7.53454795147631
0.191997756237125,-8.83E-06,-8.83130235751888
0.203959303501945,-8.90E-06,-8.89877775234607
0.215614144426642,-9.77E-06,-9.77473105973907
0.227268985351339,-9.74E-06,-9.74283360036621
0.24015065163653,-9.77E-06,-9.77105058365759
0.251498786221103,-9.89E-06,-9.89434653238727
0.264073746166171,-9.17E-06,-9.17235980773632
0.275728587090867,-8.51E-06,-8.51294117647059
0.287996840695811,-7.93E-06,-7.930812542916
0.300265094300755,-6.10E-06,-6.09977569237812
0.311613228885328,-3.97E-06,-3.97123369192035
