Potential (V),Current (A),
0.369580727168688,1.68E-05,16.8148683909361
0.382155687113756,2.65E-05,26.5116960402838
0.393810528038453,3.77E-05,37.731013962005
0.40638548798352,4.99E-05,49.870450904097
0.418040328908217,6.20E-05,61.9914854657816
0.430001876173037,7.31E-05,73.069718471046
0.441656717097734,8.17E-05,81.700434882124
0.453924970702678,8.70E-05,86.9757839322499
0.465886517967498,8.82E-05,88.2332799267567
0.477848065232318,8.62E-05,86.1783474479286
0.489809612497139,8.19E-05,81.8783245593957
0.502077866102083,7.63E-05,76.3146715495537
0.513426000686656,7.07E-05,70.6712748912795
0.526000960631723,6.56E-05,65.5738155184253
0.53765580155642,6.08E-05,60.8321355001144
0.550537467841611,5.70E-05,57.0105745021744
0.561885602426184,5.37E-05,53.6613412680247
0.574153856031128,5.07E-05,50.7108262760357
0.585808696955825,4.83E-05,48.2939803158618
0.598076950560769,4.60E-05,45.9814145113298
0.610038497825589,4.41E-05,44.1411764705882
0.621693338750286,4.24E-05,42.3929503318837
0.634575005035477,4.09E-05,40.9391622796979
0.64592313962005,3.96E-05,39.5712520027466
0.657884686884871,3.84E-05,38.3996337834745
0.669539527809567,3.73E-05,37.3261615930419
0.682421194094758,3.64E-05,36.3876401922637
0.694076035019455,3.55E-05,35.5043259327077
0.706344288624399,3.46E-05,34.6210116731518
0.717999129549096,3.40E-05,33.9523918516823
0.729653970473792,3.33E-05,33.3083085374228
0.741922224078736,3.26E-05,32.6335545891508
0.753577065003433,3.20E-05,32.0262760357061
0.766152024948501,3.16E-05,31.5600823987182
0.777500159533074,3.12E-05,31.16749828336
0.790075119478141,3.08E-05,30.7810482948043
0.798049484321355,2.62E-05,26.1865873197528
0.786087937056535,2.24E-05,22.4140993362325
0.774126389791714,2.05E-05,20.5370565346761
0.762164842526894,1.91E-05,19.13234149691
0.750203295262074,1.79E-05,17.8564431219959
0.73793504165713,1.69E-05,16.8688487067979
0.725973494392309,1.59E-05,15.9425955596246
0.714011947127489,1.52E-05,15.1696955825132
0.701436987182421,1.43E-05,14.2863813229572
0.690702265278096,1.36E-05,13.6472053101396
0.677820598992904,1.30E-05,12.9785854886702
0.66555234538796,1.25E-05,12.4547310597391
0.653897504463264,1.18E-05,11.7934721904326
0.64162925085832,1.14E-05,11.3769649805447
0.6296677035935,1.09E-05,10.9242664225223
0.618012862668803,1.04E-05,10.4102265964752
0.606358021744106,1.01E-05,10.0556740672923
0.593783061799039,9.60E-06,9.6035889219501
0.581821514534218,9.09E-06,9.08648203250172
0.570166673609522,8.58E-06,8.57796292057679
0.558205126344701,8.00E-06,8.00319523918517
0.546243579079881,7.17E-06,7.1652735179675
0.533668619134813,6.03E-06,6.02984664682994
0.521707071869993,4.57E-06,4.56808422980087
0.509745524605173,2.50E-06,2.50149691004807
0.497477271000229,-4.11E-07,-0.410741130693522
0.486129136415656,-4.52E-06,-4.51717097734035
0.474167589150835,-1.01E-05,-10.0845044632639
0.462206041886015,-1.72E-05,-17.2399633783474
0.449937788281071,-2.63E-05,-26.3460746166171
0.437976241016251,-3.68E-05,-36.7618219272145
0.42601469375143,-4.85E-05,-48.5270771343557
0.41405314648661,-6.05E-05,-60.4947585259785
0.401784892881666,-7.17E-05,-71.7079423208972
0.390130051956969,-8.09E-05,-80.8784618905928
0.378168504692149,-8.72E-05,-87.1598077363241
0.366206957427329,-9.02E-05,-90.2084687571527
0.353938703822385,-8.97E-05,-89.7422751201648
0.342283862897688,-8.68E-05,-86.7856260013733
0.330629021972991,-8.24E-05,-82.362920576791
0.3177473556878,-7.74E-05,-77.4004119935912
0.30578580842298,-7.25E-05,-72.511512932021
0.29382426115816,-6.80E-05,-67.9906614785992
0.281862713893339,-6.41E-05,-64.0893568322271
0.269901166628519,-6.07E-05,-60.6787823300526
0.25885973838407,-5.77E-05,-57.7282673380636
0.246284778439002,-5.51E-05,-55.1457999542229
0.234016524834058,-5.28E-05,-52.8393682764935
0.222054977569238,-5.09E-05,-50.858045319295
0.210400136644541,-4.93E-05,-49.2570382238498
0.197825176699474,-4.77E-05,-47.7235065232319
0.1864770421149,-4.62E-05,-46.2206454566262
0.174208788509956,-4.49E-05,-44.9079423208972
0.162247241245136,-4.38E-05,-43.8344701304646
0.150285693980316,-4.29E-05,-42.8714122224765
0.138017440375372,-4.19E-05,-41.9206225680934
0.125749186770428,-4.10E-05,-41.0005035477226
0.113787639505608,-4.03E-05,-40.2828107118334
0.102132798580911,-3.95E-05,-39.5283131151293
0.0895578386358434,-3.88E-05,-38.7922178988327
0.0782097040512703,-3.82E-05,-38.2278782330053
0.06624815678645,-3.76E-05,-37.5837949187457
0.0542866095216297,-3.70E-05,-36.9826504921035
0.0420183559166857,-3.64E-05,-36.4367132066835
0.0300568086518654,-3.61E-05,-36.093202105745
0.0177885550469215,-3.56E-05,-35.6086060883497
0.00552030144197757,-3.51E-05,-35.0688029297322
-0.00582783314259556,-3.47E-05,-34.7375600823987
-0.0180960867475395,-3.43E-05,-34.3143053330281
-0.0300576340123598,-3.40E-05,-33.9953307392996
-0.0423258876173037,-3.38E-05,-33.7622339208057
-0.0536740222018769,-3.36E-05,-33.5904783703365
-0.0656355694666972,-3.35E-05,-33.5475394827192
-0.0782105294117647,-3.35E-05,-33.5107347219043
-0.0898653703364614,-3.37E-05,-33.7192950331884
-0.102133623941405,-3.41E-05,-34.0934767681392
-0.113481758525978,-3.47E-05,-34.7068894483864
-0.126056718471046,-3.54E-05,-35.430716411078
-0.138018265735866,-3.63E-05,-36.3201647974365
-0.149673106660563,-3.75E-05,-37.522453650721
-0.161941360265507,-3.88E-05,-38.7860837720302
-0.173596201190204,-4.01E-05,-40.0619821469444
-0.185864454795148,-4.14E-05,-41.3869535362783
-0.197519295719844,-4.25E-05,-42.5033646143282
-0.210094255664912,-4.36E-05,-43.5952391851682
-0.221749096589609,-4.45E-05,-44.515358205539
-0.233710643854429,-4.53E-05,-45.2759899290455
-0.245978897459373,-4.59E-05,-45.9016708628977
-0.25763373838407,-4.64E-05,-46.386266880293
-0.26959528564889,-4.67E-05,-46.7359121080339
-0.28155683291371,-4.70E-05,-46.9874113069352
-0.294131792858778,-4.72E-05,-47.153032730602
-0.305786633783474,-4.72E-05,-47.2266422522316
-0.317748181048295,-4.74E-05,-47.361593041886
-0.329709728313115,-4.73E-05,-47.3309224078737
-0.341671275577935,-4.74E-05,-47.4413366903182
-0.353939529182879,-4.75E-05,-47.4904097047379
-0.365594370107576,-4.75E-05,-47.4536049439231
-0.37786262371252,-4.76E-05,-47.5762874799725
-0.38982417097734,-4.77E-05,-47.7419089036393
-0.396571710460059,-4.65E-05,-46.5212176699474
-0.384916869535363,-4.43E-05,-44.3006637674525
-0.373262028610666,-4.27E-05,-42.7487296864271
-0.360993775005722,-4.15E-05,-41.4544289311055
-0.348418815060655,-4.03E-05,-40.3380178530556
-0.337070680476081,-3.92E-05,-39.2154726482032
-0.325109133211261,-3.83E-05,-38.3260242618448
-0.312534173266194,-3.73E-05,-37.3322957198444
-0.300572626001373,-3.65E-05,-36.4673838406958
-0.288917785076677,-3.56E-05,-35.6270084687572
-0.27726294415198,-3.47E-05,-34.6946211947814
-0.264687984206912,-3.38E-05,-33.8419775692378
-0.253033143282216,-3.29E-05,-32.9279926756695
-0.241378302357519,-3.20E-05,-32.0140077821012
-0.228496636072328,-3.11E-05,-31.0570840009155
-0.217455207827878,-3.01E-05,-30.1001602197299
-0.204266835202563,-2.91E-05,-29.0573586633097
-0.19291870061799,-2.80E-05,-27.9777523460746
-0.18095715335317,-2.69E-05,-26.916548409247
-0.168688899748226,-2.59E-05,-25.9228198672465
-0.157034058823529,-2.48E-05,-24.7757381551843
-0.144765805218585,-2.37E-05,-23.7145342183566
-0.132804257953765,-2.26E-05,-22.5674525062943
-0.121149417029068,-2.17E-05,-21.6780041199359
-0.108881163424124,-2.06E-05,-20.6474708171206
-0.0972263224994278,-1.98E-05,-19.807095445182
-0.0849580688944838,-1.90E-05,-19.0035248340581
-0.0733032279697871,-1.81E-05,-18.1386129549096
-0.0610349743648432,-1.74E-05,-17.4209201190204
-0.0490734271000229,-1.66E-05,-16.6112153810941
-0.0371118798352026,-1.58E-05,-15.8137788967727
-0.0251503325703822,-1.50E-05,-15.0224765392538
-0.0131887853055619,-1.40E-05,-13.9919432364385
-0.000613825360494392,-1.30E-05,-13.0245914396887
0.0107343092240787,-1.18E-05,-11.814328221561
0.0226958564888991,-1.06E-05,-10.5868894483864
0.034964110093843,-9.15E-06,-9.14905012588693
0.0472323636987869,-7.59E-06,-7.59404898146029
0.0591939109636072,-6.06E-06,-6.06358434424353
0.0705420455481804,-4.57E-06,-4.57299153124285
0.0828102991531243,-3.20E-06,-3.20140077821012
0.0950785527580682,-2.11E-06,-2.11259327077134
0.107040100022889,-1.30E-06,-1.29761318379492
0.119001647287709,-9.10E-07,-0.909813687342641
0.130656488212406,-9.56E-07,-0.956310368505379
0.142924741817349,-1.66E-06,-1.6571343556878
0.155192995422293,-2.59E-06,-2.58921492332341
0.167461249027237,-3.71E-06,-3.71237354085603
0.17880938361181,-4.88E-06,-4.87540398260471
0.191077637216754,-5.87E-06,-5.86974593728542
0.202732478141451,-6.62E-06,-6.618109407187
0.214387319066148,-7.20E-06,-7.19717097734035
0.226655572671092,-7.61E-06,-7.60815747310597
0.238923826276036,-7.79E-06,-7.78604715037766
0.250885373540856,-7.94E-06,-7.93633325703822
0.262846920805676,-7.61E-06,-7.60754406042573
0.27511517441062,-7.31E-06,-7.30635843442435
0.286770015335317,-6.65E-06,-6.64632639047837
0.298731562600137,-5.64E-06,-5.63664911879148
0.310386403524834,-4.06E-06,-4.06017853055619
0.322961363469902,-1.86E-06,-1.85741359578851
0.334616204394598,1.20E-06,1.19584802014191
0.346884457999542,5.69E-06,5.69124284733348
0.358846005264363,1.18E-05,11.8437720302129
0.371114258869306,1.97E-05,19.6537422751202
0.382769099794003,2.95E-05,29.5358205539025
0.394730647058823,4.06E-05,40.6324559395743
0.407305607003891,5.30E-05,52.9743190661479
0.41834703524834,6.51E-05,65.076951247425
0.430921995193408,7.61E-05,76.0999771114671
0.442883542458228,8.47E-05,84.6938887617304
0.454845089723049,8.99E-05,89.8588235294118
0.466806636987869,9.12E-05,91.1960631723507
0.479074890592813,8.89E-05,88.9141680018311
0.490423025177386,8.46E-05,84.5528038452735
0.502384572442206,7.90E-05,79.0014190890364
0.515266238727398,7.34E-05,73.3518883039597
0.526921079652094,6.82E-05,68.1930876630808
0.538269214236667,6.37E-05,63.6845044632639
0.551150880521858,5.96E-05,59.6482490272373
0.562499015106432,5.62E-05,56.225406271458
0.574460562371252,5.33E-05,53.3485008010986
0.586422109636072,5.08E-05,50.8457770656901
0.598383656900893,4.86E-05,48.6068207827878
0.610651910505836,4.67E-05,46.7236438544289
0.622613457770657,4.51E-05,45.061295490959
0.634881711375601,4.35E-05,43.527763790341
0.646843258640421,4.23E-05,42.2518654154269
0.658804805905241,4.09E-05,40.9452964065003
0.670766353170062,3.99E-05,39.8656900892653
0.683034606775006,3.89E-05,38.9271686884871
0.694689447699702,3.81E-05,38.0929274433509
0.706957701304646,3.73E-05,37.2770885786221
0.71922595490959,3.64E-05,36.430579079881
0.730880795834287,3.59E-05,35.9214465552758
0.743149049439231,3.53E-05,35.2896314946212
0.754803890363927,3.47E-05,34.6700846875715
0.766458731288624,3.42E-05,34.1732204165713
0.778726984893568,3.38E-05,33.7806363012131
0.790381825818265,3.33E-05,33.2899061570153
0.797129365300984,2.81E-05,28.1004348821241
0.785167818036164,2.44E-05,24.3770199130236
0.773206270771343,2.25E-05,22.5183794918746
0.761244723506523,2.09E-05,20.886701762417
0.748976469901579,1.96E-05,19.6046692607004
0.737321628976882,1.85E-05,18.5495994506752
0.725053375371938,1.74E-05,17.4209201190204
0.713091828107118,1.66E-05,16.6112153810941
0.701130280842298,1.58E-05,15.7831082627604
0.68855532089723,1.51E-05,15.0592813000687
0.676900479972534,1.44E-05,14.3538567177844
0.66463222636759,1.37E-05,13.680329594873
0.653284091783017,1.30E-05,13.0393133440146
0.641015838178073,1.24E-05,12.4430762188144
0.629360997253376,1.19E-05,11.9204486152438
0.617399449988556,1.15E-05,11.4978072785534
0.605131196383612,1.10E-05,10.9874479285878
0.592862942778668,1.05E-05,10.5329091325246
0.581208101853971,1.00E-05,10.0041474021515
0.569246554589151,9.42E-06,9.42079194323644
0.557591713664454,8.80E-06,8.79817807278553
0.545016753719387,7.94E-06,7.94369420920119
0.532748500114443,6.81E-06,6.80704051270313
0.521093659189746,5.19E-06,5.19437857633326
0.509438818265049,3.14E-06,3.14189974822614
0.496863858319982,-7.27E-08,-0.0726894026092927
0.484902311055161,-4.29E-06,-4.29450217441062
0.473247470130465,-9.93E-06,-9.93299153124285
0.461285922865644,-1.74E-05,-17.4074250400549
0.4490176692607,-2.67E-05,-26.695719844358
0.43705612199588,-3.75E-05,-37.4611123826963
0.42509457473106,-4.93E-05,-49.2877088578622
0.413133027466239,-6.13E-05,-61.3474021515221
0.401171480201419,-7.24E-05,-72.3581597619593
0.389209932936599,-8.14E-05,-81.4121309224079
0.376941679331655,-8.76E-05,-87.6444037537194
0.365286838406958,-9.02E-05,-90.1716639963378
0.353325291142138,-8.94E-05,-89.4355687800412
0.341057037537194,-8.63E-05,-86.3378347447928
0.329095490272373,-8.18E-05,-81.8353856717784
0.317440649347677,-7.67E-05,-76.7195239185168
0.304865689402609,-7.19E-05,-71.9226367589837
0.293210848477913,-6.74E-05,-67.4447241931792
0.281249301213092,-6.36E-05,-63.5740901808194
0.269287753948272,-6.01E-05,-60.1389791714351
0.257326206683452,-5.72E-05,-57.1577935454337
0.245057953078508,-5.47E-05,-54.7102769512474
0.233403112153811,-5.25E-05,-52.4713206683452
0.221134858548867,-5.04E-05,-50.4409246967269
0.208866604943923,-4.88E-05,-48.7601739528496
0.197211764019226,-4.72E-05,-47.2143739986267
0.184943510414282,-4.59E-05,-45.8894026092927
0.172981963149462,-4.46E-05,-44.6257724879835
0.161327122224765,-4.34E-05,-43.4480201419089
0.149672281300069,-4.25E-05,-42.5094987411307
0.137404027695125,-4.16E-05,-41.6139162279698
0.124829067750057,-4.07E-05,-40.693797207599
0.113480933165484,-3.99E-05,-39.9086289768826
0.10121267956054,-3.92E-05,-39.2338750286107
0.0892511322957198,-3.86E-05,-38.5529869535363
0.0772895850308995,-3.80E-05,-37.951842526894
0.0653280377660792,-3.73E-05,-37.3200274662394
0.0530597841611353,-3.67E-05,-36.743419546807
0.0407915305561913,-3.64E-05,-36.3753719386587
0.0291366896314946,-3.59E-05,-35.9030441748684
0.0171751423666743,-3.55E-05,-35.4613870450904
0.00521359510185397,-3.50E-05,-34.9645227740902
-0.00674795216296635,-3.46E-05,-34.5658045319295
-0.0187094994277867,-3.43E-05,-34.2897688258183
-0.030671046692607,-3.39E-05,-33.8971847104601
-0.0429393002975509,-3.37E-05,-33.6579537651636
-0.054287434882124,-3.36E-05,-33.5782101167315
-0.0662489821469444,-3.35E-05,-33.480064087892
-0.0779038230716411,-3.35E-05,-33.4861982146944
-0.0907854893568322,-3.36E-05,-33.6395513847562
-0.102747036621653,-3.41E-05,-34.1486839093614
-0.114708583886473,-3.47E-05,-34.7314259555962
-0.126976837491417,-3.55E-05,-35.5165941863127
-0.138631678416114,-3.64E-05,-36.3876401922637
-0.150899932021057,-3.76E-05,-37.5837949187457
-0.163168185626001,-3.88E-05,-38.83515678645
-0.174516320210574,-4.01E-05,-40.1049210345617
-0.187091280155642,-4.14E-05,-41.3930876630808
-0.199052827420462,-4.24E-05,-42.3929503318837
-0.210400962005035,-4.34E-05,-43.3866788738842
-0.222362509269856,-4.43E-05,-44.306797894255
-0.234937469214923,-4.52E-05,-45.1962462806134
-0.246285603799496,-4.55E-05,-45.4906843671321
-0.25855385740444,-4.61E-05,-46.0856946669718
-0.270515404669261,-4.64E-05,-46.4414740215152
-0.282170245593957,-4.67E-05,-46.7236438544289
-0.294745205539025,-4.69E-05,-46.919935912108
-0.306706752803845,-4.70E-05,-46.9935454337377
-0.318975006408789,-4.70E-05,-46.9628747997253
-0.330936553673609,-4.71E-05,-47.0916914625772
-0.342591394598306,-4.71E-05,-47.0671549553674
-0.354246235523003,-4.73E-05,-47.2634470130465
-0.366207782787823,-4.71E-05,-47.1162279697871
-0.378476036392767,-4.74E-05,-47.4106660563058
-0.390437583657588,-4.75E-05,-47.4842755779355
-0.396265004119936,-4.61E-05,-46.061158159762
-0.384303456855116,-4.39E-05,-43.852872510872
-0.372035203250172,-4.23E-05,-42.3377431906615
-0.360380362325475,-4.12E-05,-41.2213321126116
-0.347805402380407,-4.01E-05,-40.1171892881666
-0.336150561455711,-3.90E-05,-38.9701075761044
-0.32418901419089,-3.81E-05,-38.068390936141
-0.311614054245823,-3.73E-05,-37.2586861982147
-0.299652506981002,-3.63E-05,-36.3201647974365
-0.287997666056306,-3.55E-05,-35.5104600595102
-0.276036118791485,-3.46E-05,-34.5842069123369
-0.264074571526665,-3.38E-05,-33.792904554818
-0.252419730601968,-3.29E-05,-32.8727855344472
-0.240458183337148,-3.19E-05,-31.9219958800641
-0.228189929732204,-3.11E-05,-31.1061570153353
-0.216228382467384,-3.01E-05,-30.0817578393225
-0.204573541542687,-2.92E-05,-29.216845960174
-0.192305287937743,-2.82E-05,-28.1924467841611
-0.180343740672923,-2.72E-05,-27.1680476081483
-0.168075487067979,-2.61E-05,-26.0884412909133
-0.155807233463035,-2.49E-05,-24.9168230716411
-0.144459098878462,-2.39E-05,-23.9230945296406
-0.132190845273518,-2.29E-05,-22.8986953536278
-0.120536004348821,-2.19E-05,-21.9417715724422
-0.108267750743877,-2.10E-05,-20.9848477912566
-0.0959994971389334,-2.02E-05,-20.2180819409476
-0.0840379498741131,-1.94E-05,-19.3838406958114
-0.0720764026092927,-1.85E-05,-18.5495994506752
-0.0607282680247196,-1.78E-05,-17.7766994735637
-0.0481533080796521,-1.71E-05,-17.0835431448844
-0.0364984671549554,-1.63E-05,-16.3474479285878
-0.0242302135500114,-1.54E-05,-15.427328908217
-0.0122686662851911,-1.45E-05,-14.5072098878462
-3.07E-04,-1.36E-05,-13.6251224536507
0.0116544282444495,-1.23E-05,-12.3308216983291
0.024229388189517,-1.10E-05,-11.04265506981
0.0355775227740902,-9.59E-06,-9.5931609063859
0.0475390700389105,-8.13E-06,-8.13385214007782
0.0598073236438544,-6.53E-06,-6.52916456855116
0.0717688709086747,-5.08E-06,-5.07598992904555
0.0837304181734951,-3.73E-06,-3.73077592126345
0.0956919654383154,-2.50E-06,-2.49965667200732
0.107653512703136,-1.77E-06,-1.77030899519341
0.11992176630808,-1.49E-06,-1.48568551155871
0.132190019913024,-1.71E-06,-1.70712748912795
0.14384486083772,-2.36E-06,-2.36041199359121
0.155806408102541,-3.34E-06,-3.34064545662623
0.167461249027237,-4.62E-06,-4.62329137102312
0.179422796292058,-5.70E-06,-5.6979903868162
0.191997756237125,-6.52E-06,-6.51996337834745
0.203652597161822,-7.46E-06,-7.45971160448615
0.215614144426642,-7.80E-06,-7.7983154039826
0.227575691691463,-8.22E-06,-8.21911650263218
0.239537238956283,-8.51E-06,-8.50619363698787
0.25211219890135,-8.35E-06,-8.34915999084459
0.263767039826047,-8.30E-06,-8.30192721446555
0.275421880750744,-7.85E-06,-7.85229571984436
0.287690134355688,-7.18E-06,-7.17938200961318
0.300265094300755,-6.06E-06,-6.05560997940032
0.311919935225452,-4.61E-06,-4.61286335545891
